"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"SOM","Somalia","SOM.1_1","Awdal",440921.13026166,0.14321743226031,0.13243910754584,2020
"SOM","Somalia","SOM.2_1","Bakool",452912.043454647,0.142004177297694,0.141052658856359,2020
"SOM","Somalia","SOM.3_1","Banaadir",988472.377876282,0.142461734158652,0.106904342198935,2020
"SOM","Somalia","SOM.4_1","Bari",558939.868063986,0.141651699345145,0.135204334092757,2020
"SOM","Somalia","SOM.5_1","Bay",915600.16565752,0.142063636385321,0.142137478993269,2020
"SOM","Somalia","SOM.6_1","Galguduud",488726.451843739,0.142162642172139,0.140860771570702,2020
"SOM","Somalia","SOM.7_1","Gedo",481028.852020383,0.142225821826999,0.142496224370343,2020
"SOM","Somalia","SOM.8_1","Hiiraan",483978.720937014,0.142176293734831,0.14258200272804,2020
"SOM","Somalia","SOM.9_1","Jubbada Dhexe",354722.941799283,0.142505579220465,0.142157690144323,2020
"SOM","Somalia","SOM.10_1","Jubbada Hoose",544950.236697063,0.142271958830451,0.133184009726547,2020
"SOM","Somalia","SOM.11_1","Mudug",515643.657429338,0.141784198969072,0.137792153165338,2020
"SOM","Somalia","SOM.12_1","Nugaal",183239.115070343,0.141730460486594,0.132423873088268,2020
"SOM","Somalia","SOM.13_1","Sanaag",394534.936270952,0.141489045663529,0.132114528357913,2020
"SOM","Somalia","SOM.14_1","Shabeellaha Dhexe",770070.144584417,0.142676324161259,0.139605743888507,2020
"SOM","Somalia","SOM.15_1","Shabeellaha Hoose",1328252.58147907,0.142944993455969,0.136100542794135,2020
"SOM","Somalia","SOM.16_1","Sool",220222.263536692,0.141824903179673,0.139970443112792,2020
"SOM","Somalia","SOM.17_1","Togdheer",606273.089143753,0.144898976454794,0.144745295717182,2020
"SOM","Somalia","SOM.18_1","Woqooyi Galbeed",1028145.28042197,0.143123426543067,0.1410979442787,2020
"SSD","South Sudan","SSD.1_1","Central Equatoria",1885856.08013129,0.137313997384896,0.135449090359087,2020
"SSD","South Sudan","SSD.2_1","Eastern Equatoria",6156785.40750989,0.138807024010297,0.135868712907331,2020
"SSD","South Sudan","SSD.3_1","Jungoli",2068028.94744214,0.13729472106768,0.136350027623668,2020
"SSD","South Sudan","SSD.4_1","Lakes",900533.881458558,0.136645631316396,0.137075406597981,2020
"SSD","South Sudan","SSD.5_1","North Bahr-al-Ghazal",861705.036151826,0.136735312195491,0.137186073681189,2020
"SSD","South Sudan","SSD.6_1","Unity",955832.224580072,0.137322702036994,0.137198799313077,2020
"SSD","South Sudan","SSD.7_1","Upper Nile",1541284.3920244,0.138346964518174,0.135961008925253,2020
"SSD","South Sudan","SSD.8_1","Warap",1042483.36426294,0.13706139329613,0.137258613408528,2020
"SSD","South Sudan","SSD.9_1","West Bahr-al-Ghazal",330922.820822746,0.135416127294562,0.135918603498631,2020
"SSD","South Sudan","SSD.10_1","West Equatoria",951259.967532933,0.135974090450026,0.135968511606295,2020
