"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"ERI","Eritrea","ERI.1_1","Anseba",623219.171703339,0.400073521371399,0.298883160813825,2020
"ERI","Eritrea","ERI.2_1","Debub",1099148.63852596,0.40584525148045,0.39236781172223,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",108017.713330586,0.398428333418392,0.215531654638205,2020
"ERI","Eritrea","ERI.4_1","Gash Barka",900512.112167597,0.403022834484429,0.40284780392612,2020
"ERI","Eritrea","ERI.5_1","Maekel",918911.637181282,0.401480604770147,0.400997501970849,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",517135.982921362,0.402599612852535,0.402556080855185,2020
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3586099.36014557,0.37090610563755,0.045491547620062,2020
"ETH","Ethiopia","ETH.2_1","Afar",1850140.1257192,0.311536911688562,0.299886089348399,2020
"ETH","Ethiopia","ETH.3_1","Amhara",22315158.4290172,0.332589769394585,0.252387405756979,2020
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1158240.24917173,0.293676986935148,0.294518290449505,2020
"ETH","Ethiopia","ETH.5_1","Dire Dawa",478202.027774811,0.379340299094717,0.38186311673221,2020
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",571194.477861434,0.27029845685889,0.271112448347216,2020
"ETH","Ethiopia","ETH.7_1","Harari People",250121.494064331,0.364586130661123,0.368818355948539,2020
"ETH","Ethiopia","ETH.8_1","Oromia",39726261.6789738,0.321575778657735,0.257077795412709,2020
"ETH","Ethiopia","ETH.9_1","Somali",6251000.95904875,0.282030412774378,0.281599890349995,2020
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",21617604.9970762,0.358789170173028,0.306334677817246,2020
"ETH","Ethiopia","ETH.11_1","Tigray",5965209.88973522,0.351244356490693,0.342237186665034,2020
