"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GIN","Guinea","GIN.1_1","Boké",1185493.58073589,0.150164942527356,0.146517633510319,2020
"GIN","Guinea","GIN.2_1","Conakry",1669485.484447,0.168276616372168,0.13184947157485,2020
"GIN","Guinea","GIN.3_1","Faranah",1087046.42024875,0.267585119583021,0.260763844404455,2020
"GIN","Guinea","GIN.4_1","Kankan",2508928.29233491,0.241495297392163,0.192475282515242,2020
"GIN","Guinea","GIN.5_1","Kindia",2065845.89699361,0.214562623730959,0.1951891708715,2020
"GIN","Guinea","GIN.6_1","Labé",1077438.57244897,0.138917648452102,0.12147254782554,2020
"GIN","Guinea","GIN.7_1","Mamou",784740.061406136,0.200659999300626,0.171744262831196,2020
"GIN","Guinea","GIN.8_1","Nzérékoré",1689511.59247255,0.378404111284028,0.350476532228143,2020
"GMB","Gambia","GMB.1_1","Banjul",309068.331512451,0.0189861431717873,0.00786268794686793,2020
"GMB","Gambia","GMB.2_1","Lower River",86718.2615919113,0.0282197039941821,0.0269325732961972,2020
"GMB","Gambia","GMB.3_1","Maccarthy Island",250864.837192297,0.0414279788784998,0.0400580095751416,2020
"GMB","Gambia","GMB.4_1","North Bank",226388.616083622,0.0197037604848072,0.0174282810147637,2020
"GMB","Gambia","GMB.5_1","Upper River",273711.198740005,0.0453124791033246,0.0409359437143731,2020
"GMB","Gambia","GMB.6_1","Western",1060943.61240292,0.0166380752979421,0.00831677851897862,2020
