"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"CIV","Côte d'Ivoire","CIV.1_1","Abidjan",5304931.17183805,0,0,2019
"CIV","Côte d'Ivoire","CIV.2_1","Bas-Sassandra",2557872.68513894,0,0,2019
"CIV","Côte d'Ivoire","CIV.3_1","Comoé",1311321.29537547,0,0,2019
"CIV","Côte d'Ivoire","CIV.4_1","Denguélé",329312.485711813,0,0,2019
"CIV","Côte d'Ivoire","CIV.5_1","Gôh-Djiboua",1841629.67654347,0,0,2019
"CIV","Côte d'Ivoire","CIV.6_1","Lacs",1432688.27463341,0,0,2019
"CIV","Côte d'Ivoire","CIV.7_1","Lagunes",1567146.16539481,0,0,2019
"CIV","Côte d'Ivoire","CIV.8_1","Montagnes",2753028.5156936,0,0,2019
"CIV","Côte d'Ivoire","CIV.9_1","Sassandra-Marahoué",2682538.83749515,0,0,2019
"CIV","Côte d'Ivoire","CIV.10_1","Savanes",1909017.2480256,0,0,2019
"CIV","Côte d'Ivoire","CIV.11_1","Vallée du Bandama",1554558.69660044,0,0,2019
"CIV","Côte d'Ivoire","CIV.12_1","Woroba",990311.472346067,0,0,2019
"CIV","Côte d'Ivoire","CIV.13_1","Yamoussoukro",396820.760948896,0,0,2019
"CIV","Côte d'Ivoire","CIV.14_1","Zanzan",1022860.76107511,0,0,2019
"CMR","Cameroon","CMR.1_1","Adamaoua",1413861.81439607,0,0,2019
"CMR","Cameroon","CMR.2_1","Centre",5553318.02957243,0,0,2019
"CMR","Cameroon","CMR.3_1","Est",1044071.55450368,0,0,2019
"CMR","Cameroon","CMR.4_1","Extrême-Nord",4462577.85175421,0,0,2019
"CMR","Cameroon","CMR.5_1","Littoral",4188131.33985758,0,0,2019
"CMR","Cameroon","CMR.7_1","Nord",3021399.22423019,0,0,2019
"CMR","Cameroon","CMR.6_1","Nord-Ouest",2304223.99277282,0,0,2019
"CMR","Cameroon","CMR.8_1","Ouest",2115289.20337786,0,0,2019
"CMR","Cameroon","CMR.10_1","Sud",948953.648044467,0,0,2019
"CMR","Cameroon","CMR.9_1","Sud-Ouest",1953958.88969015,0,0,2019
