"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"BEN","Benin","BEN.1_1","Alibori","BEN.1.1_1","Banikoara",335181.452194214,0.398813835605626,0.417459353422834,2020
"BEN","Benin","BEN.1_1","Alibori","BEN.1.2_1","Gogounou",150144.471157074,0.313362685024229,0.310716297203414,2020
"BEN","Benin","BEN.1_1","Alibori","BEN.1.3_1","Kandi",264333.646096706,0.263590699541355,0.252024206777041,2020
"BEN","Benin","BEN.1_1","Alibori","BEN.1.4_1","Karimama",95577.2871861458,0.433160523359921,0.418764475988166,2020
"BEN","Benin","BEN.1_1","Alibori","BEN.1.5_1","Malanville",225610.790929794,0.372470975415596,0.371842371058056,2020
"BEN","Benin","BEN.1_1","Alibori","BEN.1.6_1","Segbana",127135.820308685,0.248173627316655,0.230934799417103,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.1_1","Boukoumbé",99309.284910202,0.511286900475107,0.504439219680591,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.2_1","Cobly",81544.0912399292,0.520563865249807,0.516750741438752,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.3_1","Kérou",135431.896691322,0.411538040508395,0.414096468682969,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.4_1","Kouandé",144000.484100342,0.521706976656672,0.51196097467902,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.5_1","Matéri",136493.136095047,0.521768322329462,0.514494517372603,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.6_1","Natitingou",125007.95331192,0.530961375387888,0.525215584654745,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.7_1","Péhunco",97281.3728103638,0.396030062315415,0.387583488901789,2020
"BEN","Benin","BEN.2_1","Atakora","BEN.2.8_1","Tanguiéta",97732.1691322327,0.493406400376675,0.498832136736832,2020
