"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted"
"UGA","Uganda","UGA.1_1","Adjumani","UGA.1.1_1","East Moyo",246593.044848084,0.254299842131635,0.198245761343421
"UGA","Uganda","UGA.2_1","Apac","UGA.2.1_1","Kole",294911.967269897,0.468113852143288,0.467825562328166
"UGA","Uganda","UGA.2_1","Apac","UGA.2.2_1","Kwania",231079.595681906,0.42735661916873,0.440257552259092
"UGA","Uganda","UGA.2_1","Apac","UGA.2.3_1","Maruzi",226524.07243681,0.43761312303155,0.467362029577587
"UGA","Uganda","UGA.2_1","Apac","UGA.2.4_1","Oyam",444149.237621307,0.50974905579397,0.509194637461131
"UGA","Uganda","UGA.3_1","Arua","UGA.3.1_1","Arua Municipality",0,NA,NA
"UGA","Uganda","UGA.3_1","Arua","UGA.3.2_1","Ayivu",318914.595581055,0.129107498563826,0.121884594080827
"UGA","Uganda","UGA.3_1","Arua","UGA.3.3_1","Koboko",250339.993225098,0.135781391420298,0.125004892820504
"UGA","Uganda","UGA.3_1","Arua","UGA.3.4_1","Madi-Okollo",158188.828090191,0.221733726012079,0.214432145362817
"UGA","Uganda","UGA.3_1","Arua","UGA.3.5_1","Maracha",219647.958999634,0.123990904878486,0.126015507977976
"UGA","Uganda","UGA.3_1","Arua","UGA.3.6_1","Terego",260443.280958176,0.155353609058592,0.152537520252652
"UGA","Uganda","UGA.3_1","Arua","UGA.3.7_1","Vurra",158130.65256691,0.213841918352488,0.20877624003239
"UGA","Uganda","UGA.4_1","Bugiri","UGA.4.1_1","Bukooli",689691.622556686,0.440083601474762,0.440780499897681
"UGA","Uganda","UGA.5_1","Bundibugyo","UGA.5.1_1","Bwamba",247622.464874268,0.099212560388777,0.108571718373107
"UGA","Uganda","UGA.5_1","Bundibugyo","UGA.5.2_1","Ntoroko",57864.4242904186,0.100304075007169,0.0954840627340905
"UGA","Uganda","UGA.6_1","Bushenyi","UGA.6.1_1","Buhweju",129024.067661285,0.0776091468334198,0.0735987153112701
"UGA","Uganda","UGA.6_1","Bushenyi","UGA.6.2_1","Bunyaruguru",157262.288921192,0.100177329885108,0.113230482254038
"UGA","Uganda","UGA.6_1","Bushenyi","UGA.6.3_1","Igara",270459.640467644,0.123285115089106,0.113529158183162
"UGA","Uganda","UGA.6_1","Bushenyi","UGA.6.4_1","Ruhinda",175690.539356232,0.121995009481907,0.122307502980398
"UGA","Uganda","UGA.6_1","Bushenyi","UGA.6.5_1","Sheema",218195.175247192,0.100734698818997,0.10124276089049
"UGA","Uganda","UGA.7_1","Busia","UGA.7.1_1","Samia-Bugwe",301805.23658371,0.440874448046088,0.430807936157613
"UGA","Uganda","UGA.8_1","Gulu","UGA.8.1_1","Aswa",155568.612575054,0.472913705799953,0.458725187132781
"UGA","Uganda","UGA.8_1","Gulu","UGA.8.2_1","Gulu",150528.926696777,0.382808342576027,0.367854409544747
"UGA","Uganda","UGA.8_1","Gulu","UGA.8.3_1","Kilak",221611.934524775,0.366231254181441,0.373636020534396
"UGA","Uganda","UGA.8_1","Gulu","UGA.8.4_1","Nwoya",260293.434189513,0.484385439871691,0.476006380712099
"UGA","Uganda","UGA.8_1","Gulu","UGA.8.5_1","Omoro",232168.190319061,0.520940156804549,0.493474348341431
"UGA","Uganda","UGA.9_1","Hoima","UGA.9.1_1","Bugahya",371742.9820292,0.181607533465413,0.178150519247949
"UGA","Uganda","UGA.9_1","Hoima","UGA.9.2_1","Buhaguzi",347246.090479076,0.200689879208803,0.197501049401726
"UGA","Uganda","UGA.10_1","Iganga","UGA.10.1_1","Bugweri",185343.05557251,0.389877648914562,0.393331298052276
"UGA","Uganda","UGA.10_1","Iganga","UGA.10.2_1","Busiki",307767.889417648,0.32409328141728,0.332626859689017
"UGA","Uganda","UGA.10_1","Iganga","UGA.10.3_1","Kigulu",431393.223526001,0.356169315055013,0.357734959009995
"UGA","Uganda","UGA.10_1","Iganga","UGA.10.4_1","Luuka",259638.841583252,0.327674347162247,0.332543361252754
"UGA","Uganda","UGA.11_1","Jinja","UGA.11.1_1","Butembe",144719.79284668,0.264629285782576,0.249586739868851
"UGA","Uganda","UGA.11_1","Jinja","UGA.11.2_1","Jinja",156676.720996857,0.181619515021642,0.185375880459449
"UGA","Uganda","UGA.11_1","Jinja","UGA.11.3_1","Kagoma",228003.895782471,0.253468980914668,0.253517353080404
"UGA","Uganda","UGA.12_1","Kabale","UGA.12.1_1","Kabale",54313.2993164062,0,0
"UGA","Uganda","UGA.12_1","Kabale","UGA.12.2_1","Ndorwa",185844.267256021,0.00318219855427742,0.00224673084014716
"UGA","Uganda","UGA.12_1","Kabale","UGA.12.3_1","Rubanda",202310.621693134,0.00490318518131971,0.00272426662156012
"UGA","Uganda","UGA.12_1","Kabale","UGA.12.4_1","Rukiga",134053.125549316,0.0241866858365635,0.0220730323593204
"UGA","Uganda","UGA.13_1","Kabarole","UGA.13.1_1","Bunyangabu",188244.609394073,0.0825757154009559,0.0945311133336799
"UGA","Uganda","UGA.13_1","Kabarole","UGA.13.2_1","Burahya",336460.91879034,0.105209499481134,0.0992097621519909
"UGA","Uganda","UGA.13_1","Kabarole","UGA.13.3_1","Fort Portal",23036.6735229492,0.0787313506007195,0.0787313506007195
"UGA","Uganda","UGA.14_1","Kaberamaido","UGA.14.1_1","Kaberamaido",140363.81131959,0.284348160738037,0.291463026364976
"UGA","Uganda","UGA.14_1","Kaberamaido","UGA.14.2_1","Kalaki",134898.336095273,0.276117474306375,0.281446145083834
"UGA","Uganda","UGA.15_1","Kalangala","UGA.15.1_1","Bujumba",26237.1316306889,0.123901510345084,0.124123547470973
"UGA","Uganda","UGA.15_1","Kalangala","UGA.15.2_1","Kyamuswa",9364.67800271511,0.156225018203259,0.155013219802491
"UGA","Uganda","UGA.16_1","Kampala","UGA.16.1_1","Kampala",1751512.85619068,0.0862743837965859,0.0849788241438474
"UGA","Uganda","UGA.17_1","Kamuli","UGA.17.1_1","Budiope",411619.739572287,0.213025247000835,0.249747692743787
"UGA","Uganda","UGA.17_1","Kamuli","UGA.17.2_1","Bugabula",375519.796748161,0.29363338677929,0.302629210000607
"UGA","Uganda","UGA.17_1","Kamuli","UGA.17.3_1","Bulamogi",275436.07162714,0.263771566003561,0.270168130954959
"UGA","Uganda","UGA.17_1","Kamuli","UGA.17.4_1","Buzaaya",191937.496078491,0.29710823148489,0.297590197369222
"UGA","Uganda","UGA.18_1","Kamwenge","UGA.18.1_1","Kibale",359853.461559296,0.121775098495624,0.123206620272194
"UGA","Uganda","UGA.18_1","Kamwenge","UGA.18.2_1","Kitagwenda",169905.836779237,0.111327122254618,0.110983722844705
"UGA","Uganda","UGA.19_1","Kanungu","UGA.19.1_1","Kinkiizi",268147.899934828,0.0996048370997111,0.104083527662703
"UGA","Uganda","UGA.20_1","Kapchorwa","UGA.20.1_1","Kongasis",104249.724479675,0.0725586393049785,0.0949946515043017
"UGA","Uganda","UGA.20_1","Kapchorwa","UGA.20.2_1","Kween",118386.958004951,0.159249439835548,0.15015871412396
"UGA","Uganda","UGA.20_1","Kapchorwa","UGA.20.3_1","Tingey",115109.593166351,0.148716038202538,0.178863035953425
"UGA","Uganda","UGA.21_1","Kasese","UGA.21.1_1","Bukonjo",330532.165778995,0.0650473946705461,0.0691794507710882
"UGA","Uganda","UGA.21_1","Kasese","UGA.21.2_1","Busongora",459505.771364182,0.0788849463574907,0.0714869036303215
"UGA","Uganda","UGA.22_1","Katakwi","UGA.22.1_1","Amuria",218969.891147614,0.384462469257414,0.383337379521142
"UGA","Uganda","UGA.22_1","Katakwi","UGA.22.2_1","Kapelebyong",109354.029706001,0.482650461426952,0.466556931461154
"UGA","Uganda","UGA.22_1","Katakwi","UGA.22.3_1","Usuk",194527.781446218,0.499841062646163,0.479393083743438
"UGA","Uganda","UGA.23_1","Kayunga","UGA.23.1_1","Bbaale",163588.283994496,0.262503324109211,0.290130976910846
"UGA","Uganda","UGA.23_1","Kayunga","UGA.23.2_1","Ntenjeru",221113.867424011,0.251312035051259,0.24667315345741
"UGA","Uganda","UGA.24_1","Kibale","UGA.24.1_1","Bugangaizi",405959.276947021,0.163634184652414,0.165506334031737
"UGA","Uganda","UGA.24_1","Kibale","UGA.24.2_1","Buyaga",473412.262629509,0.164037132127719,0.164187067580714
"UGA","Uganda","UGA.24_1","Kibale","UGA.24.3_1","Buyanja",199984.791225433,0.152231207876294,0.153279177342738
"UGA","Uganda","UGA.25_1","Kiboga","UGA.25.1_1","Kiboga",464278.800963402,0.143877209139564,0.142077809102733
"UGA","Uganda","UGA.26_1","Kisoro","UGA.26.1_1","Kisoro",301720.825071812,0.0203746182693017,0.00940485879119349
"UGA","Uganda","UGA.27_1","Kitgum","UGA.27.1_1","Chua",220953.857425928,0.474481687277228,0.463106959759997
"UGA","Uganda","UGA.27_1","Kitgum","UGA.27.2_1","Lamwo",147529.405664682,0.420701490099212,0.414950066473399
"UGA","Uganda","UGA.28_1","Kotido","UGA.28.1_1","Dodoth",153855.377370685,0.308600885510633,0.293247480633121
"UGA","Uganda","UGA.28_1","Kotido","UGA.28.2_1","Jie",215072.139733672,0.464704758366623,0.438902131034563
"UGA","Uganda","UGA.28_1","Kotido","UGA.28.3_1","Labwor",147736.86954689,0.589063599022157,0.564739218007133
"UGA","Uganda","UGA.29_1","Kumi","UGA.29.1_1","Bukedea",275784.927557945,0.286773669076901,0.27905486368318
"UGA","Uganda","UGA.29_1","Kumi","UGA.29.2_1","Kumi",314658.637470007,0.347071489073196,0.33459190225218
"UGA","Uganda","UGA.29_1","Kumi","UGA.29.3_1","Ngora",177231.552885056,0.287454751630624,0.294370941452221
"UGA","Uganda","UGA.30_1","Kyenjojo","UGA.30.1_1","Kyaka",438873.699474335,0.149453381229849,0.14862775429026
"UGA","Uganda","UGA.30_1","Kyenjojo","UGA.30.2_1","Mwenge",525997.745347977,0.124007995274884,0.124603880412866
"UGA","Uganda","UGA.31_1","Lake Albert","UGA.31.1_1","Lake Albert",33961.1290334463,0.0398519928085393,0.157732851890426
"UGA","Uganda","UGA.32_1","Lake Victoria","UGA.32.1_1","Lake Victoria",285186.260034412,0.0566394373652388,0.289235519803021
"UGA","Uganda","UGA.33_1","Lira","UGA.33.1_1","Dokolo",218721.267981529,0.32663927008124,0.324210991543489
"UGA","Uganda","UGA.33_1","Lira","UGA.33.2_1","Erute",377496.370994568,0.417342705527941,0.413274506621941
"UGA","Uganda","UGA.33_1","Lira","UGA.33.3_1","Kyoga",181532.36116457,0.283336820944053,0.314001708613051
"UGA","Uganda","UGA.33_1","Lira","UGA.33.4_1","Lira",92316.5823974609,0.342148661613464,0.342148661613464
"UGA","Uganda","UGA.33_1","Lira","UGA.33.5_1","Moroto",261918.258350372,0.360818465964662,0.353680555876275
"UGA","Uganda","UGA.33_1","Lira","UGA.33.6_1","Otuke",140715.371329308,0.471257352515271,0.459474147371348
