"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"MWI","Malawi","MWI.1_1","Balaka",403957.480689526,0.723709007618472,0.195364581987851,0.0809264103936773,0.720982320967366,0.195566625785812,0.0834510532468218,2020
"MWI","Malawi","MWI.2_1","Blantyre",1284095.60390365,0.737305426062868,0.153621279372697,0.109073294564435,0.796030603173513,0.0936667412103022,0.110302655616184,2020
"MWI","Malawi","MWI.3_1","Chikwawa",562127.318711048,0.719384100099559,0.169183922481695,0.111431977418746,0.71448021097798,0.168233465758166,0.117286323263855,2020
"MWI","Malawi","MWI.4_1","Chiradzulu",366061.071023345,0.620765182314933,0.30801906007598,0.0712157576090867,0.615075591503957,0.307558454360816,0.0773659541352274,2020
"MWI","Malawi","MWI.5_1","Chitipa",253632.311448229,0.810053332348905,0.0877841851968286,0.102162482454266,0.834776896931656,0.0654976346579925,0.0997254684103518,2020
"MWI","Malawi","MWI.6_1","Dedza",826152.998948732,0.669754640929011,0.204792586690714,0.125452772380275,0.696901630737973,0.169736421715534,0.133361947546493,2020
"MWI","Malawi","MWI.7_1","Dowa",824267.365897834,0.663615168549891,0.193662613923815,0.142722217526294,0.659207360924481,0.195500748338737,0.145291890736781,2020
"MWI","Malawi","MWI.8_1","Karonga",380684.070688352,0.491254352218507,0.226021124030052,0.28272452375144,0.517192983540019,0.175997781327938,0.306809235132043,2020
"MWI","Malawi","MWI.9_1","Kasungu",871863.982995384,0.603001774598735,0.192225630393234,0.204772595008031,0.638378061270475,0.188455427373151,0.173166511356375,2020
"MWI","Malawi","MWI.10_1","Likoma",4861.03337097168,NA,NA,NA,NA,NA,NA,2020
"MWI","Malawi","MWI.11_1","Lilongwe",3084438.82640975,0.644795628123922,0.189905700623031,0.165298671253047,0.709030979179107,0.157078601440245,0.133890419380648,2020
"MWI","Malawi","MWI.12_1","Machinga",711743.569628627,0.763017442626438,0.152218477390414,0.0847640799831482,0.759756051936898,0.162470828452187,0.077773119610915,2020
"MWI","Malawi","MWI.13_1","Mangochi",1094401.0786686,0.699799144576277,0.208641323841269,0.0915595315824538,0.771421817495944,0.155367452210834,0.0732107302932212,2020
"MWI","Malawi","MWI.14_1","Mchinji",674854.754336043,0.609515970994348,0.169397091223732,0.22108693778192,0.612258302526016,0.177230791815954,0.21051090565803,2020
"MWI","Malawi","MWI.15_1","Mulanje",647592.5888905,0.710913676125431,0.242738655502363,0.0463476683722059,0.715779197138421,0.246467548584273,0.0377532542773059,2020
"MWI","Malawi","MWI.16_1","Mwanza",134227.833255068,0.756759464765646,0.162428424083992,0.0808121111503624,0.758006051301865,0.160818367782863,0.0811755809152722,2020
"MWI","Malawi","MWI.17_1","Mzimba",1228461.06182012,0.736819292619005,0.145862533181542,0.117318174199453,0.709975814007725,0.143462663105426,0.146561522886849,2020
"MWI","Malawi","MWI.18_1","Neno",158821.788241191,0.700541949128875,0.181302917771253,0.118155133099872,0.724080479845172,0.170554911577861,0.105364608576967,2020
"MWI","Malawi","MWI.19_1","Nkhata Bay",313776.756847108,0.425142047670503,0.235465797154278,0.339392155175219,0.268415254715303,0.27457902790975,0.457005717374947,2020
"MWI","Malawi","MWI.20_1","Nkhotakota",419467.258479245,0.528819957037526,0.353838048969422,0.117341993993052,0.708568511407793,0.214005931413341,0.077425557178866,2020
"MWI","Malawi","MWI.21_1","Nsanje",282132.029107302,0.605609463982205,0.204570113064738,0.189820422953057,0.611925917596479,0.183137490899522,0.204936591503999,2020
"MWI","Malawi","MWI.22_1","Ntcheu",634147.878150413,0.748456539738147,0.166738981176986,0.084804479084867,0.753223691025196,0.169610640858343,0.0771656681164615,2020
"MWI","Malawi","MWI.23_1","Ntchisi",315410.719904178,0.654524646957702,0.192946746028134,0.152528607014165,0.67087592297912,0.191753826322776,0.137370250698104,2020
"MWI","Malawi","MWI.24_1","Phalombe",416208.303423079,0.695452580735198,0.265285767968343,0.0392616512964585,0.680655443611278,0.278964384665489,0.0403801717232323,2020
"MWI","Malawi","MWI.25_1","Rumphi",238338.932419054,0.691238261670921,0.131582095080092,0.177179643248987,0.824438856805498,0.0874082279259553,0.0881529152685463,2020
"MWI","Malawi","MWI.26_1","Salima",503306.475902311,0.709604902300077,0.229235206301326,0.0611598913985968,0.710098682751063,0.230921977446113,0.0589793398028234,2020
"MWI","Malawi","MWI.27_1","Thyolo",801505.481209813,0.789828714488106,0.141558495172019,0.068612790339875,0.775826028448241,0.159840681462702,0.0643332900890577,2020
"MWI","Malawi","MWI.28_1","Zomba",851750.146227714,0.670627567254803,0.263745237056964,0.0656271956882329,0.644193267206965,0.302400000064277,0.0534067327287579,2020
"NAM","Namibia","NAM.1_1","!Karas",84565.8704008496,1,0,0,1,0,0,2020
"NAM","Namibia","NAM.2_1","Erongo",199277.93942418,1,0,0,1,0,0,2020
"NAM","Namibia","NAM.3_1","Hardap",92115.592790559,1,0,0,1,0,0,2020
"NAM","Namibia","NAM.4_1","Kavango",220830.55014457,0.985896344309521,0.0141036556904791,0,0.984553002890846,0.015446997109154,0,2020
"NAM","Namibia","NAM.5_1","Khomas",454502.267317154,1,0,0,1,0,0,2020
"NAM","Namibia","NAM.6_1","Kunene",104659.375732181,0.99977890243284,0.000221097567160106,0,0.999838563473991,0.000161436526009039,0,2020
"NAM","Namibia","NAM.7_1","Ohangwena",242058.097076356,0.989924345310153,0.0100756546898472,0,0.993210330869736,0.00678966913026435,0,2020
"NAM","Namibia","NAM.8_1","Omaheke",75185.0167797655,1,0,0,1,0,0,2020
"NAM","Namibia","NAM.9_1","Omusati",246886.950899276,0.999665342614642,0.000334657385358066,0,0.998316935960129,0.00168306403987098,0,2020
"NAM","Namibia","NAM.10_1","Oshana",174085.89422176,0.999940035487187,5.99645128126129e-05,0,0.999509488058932,0.000490511941067994,0,2020
"NAM","Namibia","NAM.11_1","Oshikoto",221544.428776349,0.994213024867088,0.00578697513291233,0,0.989497599533083,0.0105024004669168,0,2020
"NAM","Namibia","NAM.12_1","Otjozondjupa",157106.526186417,0.998398906200435,0.00160109379956456,0,0.995686531928256,0.0043134680717443,0,2020
"NAM","Namibia","NAM.13_1","Zambezi",100290.522706626,0.967372145306601,0.0318468491014128,0.000781005591986275,0.938195046397107,0.0449469235393209,0.016858030063572,2020
