"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted"
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.1_1","Barh Köh",433870.473959595,0.285331447725318,0.286247238923408
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.2_1","Grande Sido",146973.986551762,0.285180017984972,0.285569741397241
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.3_1","Lac Iro",244358.913027301,0.285349020033146,0.285664434108901
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.1_1","Assoungha",448043.967260361,0.28541599901229,0.285467674719307
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.2_1","Djourf Al Ahmar",174986.655283928,0.287859254342349,0.288785177611659
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.3_1","Ouara",543096.228352547,0.286771101099906,0.28745795150609
"TCD","Chad","TCD.18_1","Salamat","TCD.18.1_1","Aboudeïa",91584.9097198248,0.284868618053034,0.284960074738197
"TCD","Chad","TCD.18_1","Salamat","TCD.18.2_1","Barh Azoum",255920.05430007,0.283835271190492,0.284371006858544
"TCD","Chad","TCD.18_1","Salamat","TCD.18.3_1","Haraze Mangueigne",77447.629891336,0.282182544680302,0.282172376634399
"TCD","Chad","TCD.19_1","Sila","TCD.19.1_1","Djourf Al Ahmar",135017.266650677,0.284700119680866,0.284868938632204
"TCD","Chad","TCD.19_1","Sila","TCD.19.2_1","Sila",490209.259756327,0.284186244578873,0.28260637536606
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.1_1","Béré",159715.513389587,0.286168838883268,0.286192407482817
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.2_1","Tandjilé Est",338216.134891987,0.285357824306941,0.286099598996851
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.3_1","Tandjilé Ouest",354986.543781281,0.28603124519738,0.286133581926182
"TCD","Chad","TCD.21_1","Tibesti","TCD.21.1_1","Tibesti",46894.9040554762,0.263511553406715,0.000812515249632912
"TCD","Chad","TCD.22_1","Ville de N'Djamena","TCD.22.1_1","N'Djamena",1182764.70396805,0.309545010328293,0.302635310612881
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.1_1","Biltine",342177.165552735,0.284284369604622,0.272562698467359
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.2_1","Dar Tama",354259.544368267,0.283858613965298,0.283921690293382
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.3_1","Kobé",339432.591867685,0.283461365747621,0.263941294655432
