"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year","type"
"BDI","Burundi","BDI.11_1","Makamba",529322.469185114,0.226166505366564,0.296777925480092,2017,"mean"
"BDI","Burundi","BDI.12_1","Muramvya",332004.211090088,0.0610206452829223,0.0633191281761056,2017,"mean"
"BDI","Burundi","BDI.13_1","Muyinga",856565.588011742,0.293061334926348,0.299173109130533,2017,"mean"
"BDI","Burundi","BDI.14_1","Mwaro",326950.083496094,0.0600308135740067,0.0615984423833004,2017,"mean"
"BDI","Burundi","BDI.15_1","Ngozi",768821.96774292,0.181303801399375,0.166954046200075,2017,"mean"
"BDI","Burundi","BDI.16_1","Rutana",467196.764282227,0.2121855102826,0.215576974821211,2017,"mean"
"BDI","Burundi","BDI.17_1","Ruyigi",536180.183940887,0.20597498871169,0.21541970641844,2017,"mean"
"AGO","Angola","AGO.1_1","Bengo",546755.014462125,0.16945954538464,0.194474774828965,2018,"mean"
"AGO","Angola","AGO.2_1","Benguela",1937474.02416703,0.113423229845719,0.126082795301412,2018,"mean"
"AGO","Angola","AGO.3_1","Bié",1160637.75782844,0.0950877118143051,0.0899913574928415,2018,"mean"
"AGO","Angola","AGO.4_1","Cabinda",973608.960888907,0.241194824393565,0.253758116721479,2018,"mean"
"AGO","Angola","AGO.5_1","Cuando Cubango",445611.673159096,0.103243343723786,0.11336316181682,2018,"mean"
"AGO","Angola","AGO.6_1","Cuanza Norte",383706.073077848,0.130741597786281,0.136029478435922,2018,"mean"
"AGO","Angola","AGO.7_1","Cuanza Sul",1842602.86490377,0.105866109618807,0.109217526179843,2018,"mean"
"AGO","Angola","AGO.8_1","Cunene",1144462.85736405,0.092968386646116,0.0935147638970707,2018,"mean"
"AGO","Angola","AGO.9_1","Huambo",1745881.10735616,0.0729556936278214,0.0748621533824651,2018,"mean"
"AGO","Angola","AGO.10_1","Huíla",2891343.51100957,0.0739250331198221,0.0710320724124539,2018,"mean"
"AGO","Angola","AGO.11_1","Luanda",11131951.0805497,0.19077471188373,0.196000818405361,2018,"mean"
"AGO","Angola","AGO.12_1","Lunda Norte",849641.764731854,0.117332172503084,0.128361383282581,2018,"mean"
"AGO","Angola","AGO.13_1","Lunda Sul",517395.017421603,0.114737639844659,0.114548127329822,2018,"mean"
"AGO","Angola","AGO.14_1","Malanje",954166.055982703,0.119299705696689,0.127808007314781,2018,"mean"
"AGO","Angola","AGO.15_1","Moxico",1005076.54936841,0.132117573688023,0.138493768428611,2018,"mean"
"AGO","Angola","AGO.16_1","Namibe",553440.184457123,0.102415748020769,0.101686564305456,2018,"mean"
"AGO","Angola","AGO.17_1","Uíge",1050150.61955106,0.129644645837874,0.121741645126927,2018,"mean"
"AGO","Angola","AGO.18_1","Zaire",675059.996752104,0.182418417073983,0.194249622618484,2018,"mean"
"BDI","Burundi","BDI.1_1","Bubanza",404226.428749084,0.105566381942481,0.111047226105377,2018,"mean"
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",780288.1302948,0.0935784123837948,0.13520112166584,2018,"mean"
"BDI","Burundi","BDI.3_1","Bujumbura Rural",762297.410864353,0.0685468434657849,0.0887547999547441,2018,"mean"
"BDI","Burundi","BDI.4_1","Bururi",804129.375047684,0.109403271577321,0.143424701066613,2018,"mean"
"BDI","Burundi","BDI.5_1","Cankuzo",310000.847633362,0.245829570151511,0.235440235593587,2018,"mean"
"BDI","Burundi","BDI.6_1","Cibitoke",553171.670669556,0.138552378604396,0.148900843595703,2018,"mean"
"BDI","Burundi","BDI.7_1","Gitega",879385.663612366,0.103624889999628,0.102985004207524,2018,"mean"
"BDI","Burundi","BDI.8_1","Karuzi",522087.921714783,0.161251089590437,0.160548160956808,2018,"mean"
"BDI","Burundi","BDI.9_1","Kayanza",787401.594512939,0.0943720916715952,0.0968907024977999,2018,"mean"
"BDI","Burundi","BDI.10_1","Kirundo",801738.917205811,0.350147243030369,0.354164775289352,2018,"mean"
"BDI","Burundi","BDI.11_1","Makamba",542920.935833216,0.226166505366564,0.297680889699693,2018,"mean"
"BDI","Burundi","BDI.12_1","Muramvya",338282.664245605,0.0610206452829223,0.0633372166280001,2018,"mean"
"BDI","Burundi","BDI.13_1","Muyinga",898622.546926498,0.293061334926348,0.300944895544786,2018,"mean"
"BDI","Burundi","BDI.14_1","Mwaro",333483.647491455,0.0600308135740067,0.0614697500012036,2018,"mean"
"BDI","Burundi","BDI.15_1","Ngozi",788260.402130127,0.181303801399375,0.16652119327558,2018,"mean"
"BDI","Burundi","BDI.16_1","Rutana",487073.534896851,0.2121855102826,0.216512167801524,2018,"mean"
"BDI","Burundi","BDI.17_1","Ruyigi",555442.226470947,0.20597498871169,0.216342243388572,2018,"mean"
"AGO","Angola","AGO.1_1","Bengo",589614.850035582,0.16945954538464,0.195387160222715,2019,"mean"
"AGO","Angola","AGO.2_1","Benguela",1921559.75073423,0.113423229845719,0.125555925647516,2019,"mean"
"AGO","Angola","AGO.3_1","Bié",1119302.98269166,0.0950877118143051,0.0899605924686999,2019,"mean"
"AGO","Angola","AGO.4_1","Cabinda",1081683.4146,0.241194824393565,0.252647861842631,2019,"mean"
"AGO","Angola","AGO.5_1","Cuando Cubango",430651.937961318,0.103243343723786,0.113468717482059,2019,"mean"
"AGO","Angola","AGO.6_1","Cuanza Norte",364143.452228582,0.130741597786281,0.136241193508676,2019,"mean"
"AGO","Angola","AGO.7_1","Cuanza Sul",1857488.21882895,0.105866109618807,0.109515530912726,2019,"mean"
"AGO","Angola","AGO.8_1","Cunene",1193406.91205953,0.092968386646116,0.0934168979703096,2019,"mean"
"AGO","Angola","AGO.9_1","Huambo",1712332.25528291,0.0729556936278214,0.0749738240421301,2019,"mean"
"AGO","Angola","AGO.10_1","Huíla",3044304.80205822,0.0739250331198221,0.0710135775842583,2019,"mean"
"AGO","Angola","AGO.11_1","Luanda",12921656.1209164,0.19077471188373,0.195364495897312,2019,"mean"
"AGO","Angola","AGO.12_1","Lunda Norte",863926.369300649,0.117332172503084,0.12877062951555,2019,"mean"
"AGO","Angola","AGO.13_1","Lunda Sul",517372.341137782,0.114737639844659,0.114601007003377,2019,"mean"
"AGO","Angola","AGO.14_1","Malanje",950268.479963962,0.119299705696689,0.127956506288818,2019,"mean"
"AGO","Angola","AGO.15_1","Moxico",1092362.03399097,0.132117573688023,0.138386423391243,2019,"mean"
"AGO","Angola","AGO.16_1","Namibe",579024.026065648,0.102415748020769,0.10243630206589,2019,"mean"
"AGO","Angola","AGO.17_1","Uíge",974435.90561986,0.129644645837874,0.121755613079401,2019,"mean"
"AGO","Angola","AGO.18_1","Zaire",713783.997174161,0.182418417073983,0.193579732168001,2019,"mean"
"BDI","Burundi","BDI.1_1","Bubanza",411945.999908447,0.105566381942481,0.111472794557126,2019,"mean"
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",818784.555976868,0.0935784123837948,0.135218217780862,2019,"mean"
"BDI","Burundi","BDI.3_1","Bujumbura Rural",784878.452309847,0.0685468434657849,0.0889638479998532,2019,"mean"
"BDI","Burundi","BDI.4_1","Bururi",831979.877120972,0.109403271577321,0.144722778859985,2019,"mean"
"BDI","Burundi","BDI.5_1","Cankuzo",320095.962409973,0.245829570151511,0.235187930891024,2019,"mean"
"BDI","Burundi","BDI.6_1","Cibitoke",564843.9923172,0.138552378604396,0.149524551121861,2019,"mean"
"BDI","Burundi","BDI.7_1","Gitega",896341.620414734,0.103624889999628,0.102948189949451,2019,"mean"
"BDI","Burundi","BDI.8_1","Karuzi",530161.298187256,0.161251089590437,0.160409319789935,2019,"mean"
"BDI","Burundi","BDI.9_1","Kayanza",815921.444099426,0.0943720916715952,0.0971181638098177,2019,"mean"
"BDI","Burundi","BDI.10_1","Kirundo",825155.722322226,0.350147243030369,0.354570233240058,2019,"mean"
"BDI","Burundi","BDI.11_1","Makamba",557839.004441977,0.226166505366564,0.298806402185604,2019,"mean"
"BDI","Burundi","BDI.12_1","Muramvya",344399.682556152,0.0610206452829223,0.063415591231991,2019,"mean"
"BDI","Burundi","BDI.13_1","Muyinga",943259.281332016,0.293061334926348,0.303230102337703,2019,"mean"
"BDI","Burundi","BDI.14_1","Mwaro",340088.275772095,0.0600308135740067,0.0615100829106071,2019,"mean"
"BDI","Burundi","BDI.15_1","Ngozi",807231.154434204,0.181303801399375,0.166113542166555,2019,"mean"
"BDI","Burundi","BDI.16_1","Rutana",508181.807121277,0.2121855102826,0.217487804925339,2019,"mean"
"BDI","Burundi","BDI.17_1","Ruyigi",576513.620681763,0.20597498871169,0.216990543647825,2019,"mean"
"AGO","Angola","AGO.1_1","Bengo",630423.812533811,0.16945954538464,0.195907173705486,2020,"mean"
"AGO","Angola","AGO.2_1","Benguela",1910804.06391013,0.113423229845719,0.12620693863586,2020,"mean"
"AGO","Angola","AGO.3_1","Bié",1079362.39245036,0.0950877118143051,0.0900364862653476,2020,"mean"
"AGO","Angola","AGO.4_1","Cabinda",1220604.83241992,0.241194824393565,0.252692526703282,2020,"mean"
"AGO","Angola","AGO.5_1","Cuando Cubango",416756.049498595,0.103243343723786,0.113127429725492,2020,"mean"
"AGO","Angola","AGO.6_1","Cuanza Norte",346566.948730189,0.130741597786281,0.136351284946774,2020,"mean"
"AGO","Angola","AGO.7_1","Cuanza Sul",1872568.07023459,0.105866109618807,0.10966447810227,2020,"mean"
"AGO","Angola","AGO.8_1","Cunene",1245089.56874862,0.092968386646116,0.0931033485455216,2020,"mean"
"AGO","Angola","AGO.9_1","Huambo",1679131.2224035,0.0729556936278214,0.0750082138397781,2020,"mean"
"AGO","Angola","AGO.10_1","Huíla",3204264.21985912,0.0739250331198221,0.0710227444099397,2020,"mean"
"AGO","Angola","AGO.11_1","Luanda",15241357.5096855,0.19077471188373,0.195998772891822,2020,"mean"
"AGO","Angola","AGO.12_1","Lunda Norte",878206.845583051,0.117332172503084,0.128984419874402,2020,"mean"
"AGO","Angola","AGO.13_1","Lunda Sul",516872.311698422,0.114737639844659,0.114572994927417,2020,"mean"
"AGO","Angola","AGO.14_1","Malanje",946501.59828857,0.119299705696689,0.12805344078093,2020,"mean"
"AGO","Angola","AGO.15_1","Moxico",1187598.14652974,0.132117573688023,0.137771135827032,2020,"mean"
"AGO","Angola","AGO.16_1","Namibe",607222.417046309,0.102415748020769,0.101554394126985,2020,"mean"
"AGO","Angola","AGO.17_1","Uíge",904249.437147379,0.129644645837874,0.121881262668348,2020,"mean"
"AGO","Angola","AGO.18_1","Zaire",753546.245653603,0.182418417073983,0.193904650713492,2020,"mean"
"BDI","Burundi","BDI.1_1","Bubanza",420145.683761597,0.105566381942481,0.111611313605627,2020,"mean"
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",859432.817626953,0.0935784123837948,0.135227675379962,2020,"mean"
"BDI","Burundi","BDI.3_1","Bujumbura Rural",807568.327159166,0.0685468434657849,0.0889557769452692,2020,"mean"
"BDI","Burundi","BDI.4_1","Bururi",861433.549201965,0.109403271577321,0.145654863996594,2020,"mean"
"BDI","Burundi","BDI.5_1","Cankuzo",330864.427017212,0.245829570151511,0.235462983016578,2020,"mean"
"BDI","Burundi","BDI.6_1","Cibitoke",576816.31212616,0.138552378604396,0.149720544027511,2020,"mean"
"BDI","Burundi","BDI.7_1","Gitega",911101.340492249,0.103624889999628,0.102959419562071,2020,"mean"
"BDI","Burundi","BDI.8_1","Karuzi",540975.994850159,0.161251089590437,0.160343875777702,2020,"mean"
"BDI","Burundi","BDI.9_1","Kayanza",844369.972763062,0.0943720916715952,0.0973479232537798,2020,"mean"
"BDI","Burundi","BDI.10_1","Kirundo",847842.91530633,0.350147243030369,0.355312275178636,2020,"mean"
"BDI","Burundi","BDI.11_1","Makamba",572689.993829489,0.226166505366564,0.299390277349538,2020,"mean"
"BDI","Burundi","BDI.12_1","Muramvya",350438.489089966,0.0610206452829223,0.0632877050311053,2020,"mean"
"BDI","Burundi","BDI.13_1","Muyinga",991327.835639954,0.293061334926348,0.304935249651095,2020,"mean"
"BDI","Burundi","BDI.14_1","Mwaro",347101.864044189,0.0600308135740067,0.061582610956069,2020,"mean"
"BDI","Burundi","BDI.15_1","Ngozi",828642.934295654,0.181303801399375,0.165720984447261,2020,"mean"
"BDI","Burundi","BDI.16_1","Rutana",530022.941261292,0.2121855102826,0.21822414437624,2020,"mean"
"BDI","Burundi","BDI.17_1","Ruyigi",597803.101558685,0.20597498871169,0.217842921196821,2020,"mean"
"BEN","Benin","BEN.1_1","Alibori",1041051.71975231,0.82340665493679,0.813796659543731,2017,"mean"
"BEN","Benin","BEN.2_1","Atakora",942929.32161665,0.722761797363108,0.711025774053306,2017,"mean"
"BEN","Benin","BEN.3_1","Atlantique",1759448.2849946,0.91773182359235,0.936033863077218,2017,"mean"
"BEN","Benin","BEN.4_1","Borgou",1456713.66306019,0.776315610395944,0.779304404897582,2017,"mean"
"BEN","Benin","BEN.5_1","Collines",792668.087213516,0.846003869703426,0.844935624953595,2017,"mean"
"BEN","Benin","BEN.6_1","Donga",627704.506261826,0.823849857196698,0.809381533979102,2017,"mean"
"BEN","Benin","BEN.7_1","Kouffo",834364.949256897,0.896736544629802,0.898204948428651,2017,"mean"
"BEN","Benin","BEN.8_1","Littoral",415093.870605469,0.929192006587982,0.928375815043951,2017,"mean"
"BEN","Benin","BEN.9_1","Mono",530775.792467117,0.941100429844212,0.933026272243184,2017,"mean"
"BEN","Benin","BEN.10_1","Ouémé",1150683.44564819,0.901992704908727,0.877041393771493,2017,"mean"
"BEN","Benin","BEN.11_1","Plateau",705397.740848064,0.837733621292926,0.79835441461755,2017,"mean"
"BEN","Benin","BEN.12_1","Zou",971484.952989578,0.896996392389384,0.903142254779052,2017,"mean"
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1798824.49954367,0.710790502051621,0.700621321922893,2017,"mean"
"BFA","Burkina Faso","BFA.2_1","Cascades",951357.148365974,0.644490812544655,0.65834425387656,2017,"mean"
"BFA","Burkina Faso","BFA.7_1","Centre",3452397.21698189,0.572555469458594,0.585234336635587,2017,"mean"
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1543556.4513686,0.439688518428045,0.435997923022545,2017,"mean"
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1608235.11235452,0.536330094496073,0.539362560988977,2017,"mean"
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1581193.43974686,0.636982202014593,0.632997388078391,2017,"mean"
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",820368.695715308,0.544000375336104,0.540618573698864,2017,"mean"
"BFA","Burkina Faso","BFA.8_1","Est",1811341.79770729,0.457822739071591,0.463412840464126,2017,"mean"
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2213604.90553474,0.615894417186094,0.612450665604926,2017,"mean"
"BFA","Burkina Faso","BFA.10_1","Nord",1484359.14992762,0.675891036136894,0.673333496898834,2017,"mean"
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",891570.881884813,0.506538023911237,0.507399078077358,2017,"mean"
"BFA","Burkina Faso","BFA.12_1","Sahel",1347112.01629972,0.49916978299029,0.495816168643154,2017,"mean"
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",833236.245756149,0.443197601970625,0.45075363690162,2017,"mean"
"BEN","Benin","BEN.1_1","Alibori",1091076.5571928,0.82340665493679,0.81441209884874,2018,"mean"
"BEN","Benin","BEN.2_1","Atakora",972882.328417301,0.722761797363108,0.711125074874366,2018,"mean"
"BEN","Benin","BEN.3_1","Atlantique",1853290.83772087,0.91773182359235,0.935888921538438,2018,"mean"
"BEN","Benin","BEN.4_1","Borgou",1528226.11961746,0.776315610395944,0.779537227521078,2018,"mean"
"BEN","Benin","BEN.5_1","Collines",814502.264110565,0.846003869703426,0.844842568118585,2018,"mean"
"BEN","Benin","BEN.6_1","Donga",653756.172118187,0.823849857196698,0.809619087178732,2018,"mean"
"BEN","Benin","BEN.7_1","Kouffo",861448.608751297,0.896736544629802,0.89822604708834,2018,"mean"
"BEN","Benin","BEN.8_1","Littoral",416634.46484375,0.929192006587982,0.928430142489378,2018,"mean"
"BEN","Benin","BEN.9_1","Mono",547437.272699356,0.941100429844212,0.932435320422209,2018,"mean"
"BEN","Benin","BEN.10_1","Ouémé",1193285.90838242,0.901992704908727,0.876804161848603,2018,"mean"
"BEN","Benin","BEN.11_1","Plateau",733817.802245617,0.837733621292926,0.797675788428329,2018,"mean"
"BEN","Benin","BEN.12_1","Zou",1003667.67786026,0.896996392389384,0.903123093829193,2018,"mean"
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1837439.91713005,0.710790502051621,0.70043014292416,2018,"mean"
"BFA","Burkina Faso","BFA.2_1","Cascades",1008384.37701821,0.644490812544655,0.656792080309148,2018,"mean"
"BFA","Burkina Faso","BFA.7_1","Centre",3682518.49940491,0.572555469458594,0.585222205062204,2018,"mean"
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1592225.9796474,0.439688518428045,0.435717592515771,2018,"mean"
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1650971.76473022,0.536330094496073,0.539368924548344,2018,"mean"
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1622264.54241371,0.636982202014593,0.632921804015829,2018,"mean"
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",841341.835610688,0.544000375336104,0.540678880270966,2018,"mean"
"BFA","Burkina Faso","BFA.8_1","Est",1881126.03992867,0.457822739071591,0.463187246203725,2018,"mean"
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2299581.48954511,0.615894417186094,0.612370767766074,2018,"mean"
"BFA","Burkina Faso","BFA.10_1","Nord",1519149.32765365,0.675891036136894,0.673378118386445,2018,"mean"
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",910845.16011548,0.506538023911237,0.50723646365036,2018,"mean"
"BFA","Burkina Faso","BFA.12_1","Sahel",1391426.15451765,0.49916978299029,0.495771781932287,2018,"mean"
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",859766.948226929,0.443197601970625,0.450162706408548,2018,"mean"
"BEN","Benin","BEN.1_1","Alibori",1143604.7555542,0.82340665493679,0.81409720292925,2019,"mean"
"BEN","Benin","BEN.2_1","Atakora",1003612.0841527,0.722761797363108,0.711062391933057,2019,"mean"
"BEN","Benin","BEN.3_1","Atlantique",1952081.32251215,0.91773182359235,0.936046485166289,2019,"mean"
"BEN","Benin","BEN.4_1","Borgou",1604407.34583378,0.776315610395944,0.780222842058157,2019,"mean"
"BEN","Benin","BEN.5_1","Collines",837025.963059425,0.846003869703426,0.844947766209832,2019,"mean"
"BEN","Benin","BEN.6_1","Donga",681006.408024788,0.823849857196698,0.809561385939597,2019,"mean"
"BEN","Benin","BEN.7_1","Kouffo",889255.570091248,0.896736544629802,0.898234528782637,2019,"mean"
"BEN","Benin","BEN.8_1","Littoral",411577.216308594,0.929192006587982,0.928446003312449,2019,"mean"
"BEN","Benin","BEN.9_1","Mono",564381.439102173,0.941100429844212,0.93251354429829,2019,"mean"
"BEN","Benin","BEN.10_1","Ouémé",1239476.9993248,0.901992704908727,0.876262409065886,2019,"mean"
"BEN","Benin","BEN.11_1","Plateau",763266.294697762,0.837733621292926,0.796228511866164,2019,"mean"
"BEN","Benin","BEN.12_1","Zou",1036730.91452408,0.896996392389384,0.903096903022992,2019,"mean"
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1876974.81207341,0.710790502051621,0.700278103210514,2019,"mean"
"BFA","Burkina Faso","BFA.2_1","Cascades",1068955.34482741,0.644490812544655,0.655158546220183,2019,"mean"
"BFA","Burkina Faso","BFA.7_1","Centre",3930178.2998333,0.572555469458594,0.585400948198867,2019,"mean"
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1643647.78505421,0.439688518428045,0.435626865688595,2019,"mean"
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1695589.76374197,0.536330094496073,0.539318925105363,2019,"mean"
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1665604.7973814,0.636982202014593,0.632874684148098,2019,"mean"
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",862958.949560165,0.544000375336104,0.540733872189177,2019,"mean"
"BFA","Burkina Faso","BFA.8_1","Est",1953520.30582657,0.457822739071591,0.46294177510907,2019,"mean"
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2388993.64158726,0.615894417186094,0.612342310074314,2019,"mean"
"BFA","Burkina Faso","BFA.10_1","Nord",1553289.89771128,0.675891036136894,0.673512296185445,2019,"mean"
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",929152.637176037,0.506538023911237,0.507072195023986,2019,"mean"
"BFA","Burkina Faso","BFA.12_1","Sahel",1437486.49554205,0.49916978299029,0.495705430501101,2019,"mean"
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",887594.942231178,0.443197601970625,0.449620125969531,2019,"mean"
"BEN","Benin","BEN.1_1","Alibori",1197983.46787262,0.82340665493679,0.814670566554437,2020,"mean"
"BEN","Benin","BEN.2_1","Atakora",1035398.63365936,0.722761797363108,0.711126915921659,2020,"mean"
"BEN","Benin","BEN.3_1","Atlantique",2058978.81917858,0.91773182359235,0.935829247606964,2020,"mean"
"BEN","Benin","BEN.4_1","Borgou",1683825.45304012,0.776315610395944,0.780102385231983,2020,"mean"
"BEN","Benin","BEN.5_1","Collines",860192.522418022,0.846003869703426,0.844818981770201,2020,"mean"
"BEN","Benin","BEN.6_1","Donga",709088.468332291,0.823849857196698,0.810031925413961,2020,"mean"
"BEN","Benin","BEN.7_1","Kouffo",918218.641283035,0.896736544629802,0.898187304033713,2020,"mean"
"BEN","Benin","BEN.8_1","Littoral",417938.481445312,0.929192006587982,0.928423445358365,2020,"mean"
"BEN","Benin","BEN.9_1","Mono",580919.921424866,0.941100429844212,0.932661191939804,2020,"mean"
"BEN","Benin","BEN.10_1","Ouémé",1290955.405159,0.901992704908727,0.876754918630984,2020,"mean"
"BEN","Benin","BEN.11_1","Plateau",793508.881062984,0.837733621292926,0.797525495875454,2020,"mean"
"BEN","Benin","BEN.12_1","Zou",1071180.28944969,0.896996392389384,0.903063421661149,2020,"mean"
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1917593.22289473,0.710790502051621,0.700095945456938,2020,"mean"
"BFA","Burkina Faso","BFA.2_1","Cascades",1135196.98297286,0.644490812544655,0.653299272933708,2020,"mean"
"BFA","Burkina Faso","BFA.7_1","Centre",4193918.02395058,0.572555469458594,0.585222023947188,2020,"mean"
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1695088.53459144,0.439688518428045,0.43538978753304,2020,"mean"
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1741130.25023937,0.536330094496073,0.539390255920886,2020,"mean"
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1709250.87162685,0.636982202014593,0.632808598039568,2020,"mean"
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",884817.221496403,0.544000375336104,0.540792730691832,2020,"mean"
"BFA","Burkina Faso","BFA.8_1","Est",2029901.50039211,0.457822739071591,0.462767460024624,2020,"mean"
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2482419.46409488,0.615894417186094,0.612212142532735,2020,"mean"
"BFA","Burkina Faso","BFA.10_1","Nord",1589882.22960258,0.675891036136894,0.673584684491625,2020,"mean"
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",949344.602345943,0.506538023911237,0.507014131778329,2020,"mean"
"BFA","Burkina Faso","BFA.12_1","Sahel",1484485.04733276,0.49916978299029,0.495785975374964,2020,"mean"
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",916531.495243073,0.443197601970625,0.449005624665795,2020,"mean"
"BWA","Botswana","BWA.1_1","Central",653769.58849631,8.16821159352406e-05,4.53177371313199e-05,2017,"mean"
"BWA","Botswana","BWA.2_1","Chobe",24858.1911789775,0.000346585876283015,0.00037883462166658,2017,"mean"
"BWA","Botswana","BWA.3_1","Francistown",63470.3239526749,0,0,2017,"mean"
"BWA","Botswana","BWA.4_1","Gaborone",143603.824691772,0,0,2017,"mean"
"BWA","Botswana","BWA.5_1","Ghanzi",52197.9692715388,0,0,2017,"mean"
"BWA","Botswana","BWA.6_1","Jwaneng",884.252571105957,0,0,2017,"mean"
"BWA","Botswana","BWA.7_1","Kgalagadi",54373.5937320879,0,0,2017,"mean"
"BWA","Botswana","BWA.8_1","Kgatleng",110949.743921399,0,0,2017,"mean"
"BWA","Botswana","BWA.9_1","Kweneng",363885.060654453,0,0,2017,"mean"
"BWA","Botswana","BWA.10_1","Lobatse",31514.8490600586,0,0,2017,"mean"
