"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"MDG","Madagascar","MDG.1_1","Antananarivo","MDG.1.1_1","Analamanga",4717296.07501364,0.247140411634085,0.292707659250775,2020
"MDG","Madagascar","MDG.1_1","Antananarivo","MDG.1.2_1","Bongolava",641451.117621899,0.285379459831001,0.29467829050381,2020
"MDG","Madagascar","MDG.1_1","Antananarivo","MDG.1.3_1","Itasy",724516.525037289,0.29179852006008,0.294198005404983,2020
"MDG","Madagascar","MDG.1_1","Antananarivo","MDG.1.4_1","Vakinankaratra",1881766.58027959,0.249034660292996,0.248316320734924,2020
"MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.1_1","Diana",942482.950385571,0.312420169245015,0.33431291701118,2020
"MDG","Madagascar","MDG.2_1","Antsiranana","MDG.2.2_1","Sava",1049515.74196291,0.309113236733544,0.316865850410091,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa","MDG.3.1_1","Amoron'i mania",704317.973973572,0.278444011278505,0.284683159142795,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa","MDG.3.2_1","Atsimo-Atsinana",1309734.97377062,0.413290777265227,0.435932667236328,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa","MDG.3.3_1","Haute matsiatra",1209673.82521003,0.335997938883599,0.351573163125899,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa","MDG.3.4_1","Ihorombe",598575.515972733,0.338221020511888,0.349841421033826,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa","MDG.3.5_1","Vatovavy Fitovinany",1863415.53911734,0.452961983627612,0.452415331053014,2020
"MDG","Madagascar","MDG.4_1","Mahajanga","MDG.4.1_1","Betsiboka",344425.442899428,0.326805275109983,0.356367584858029,2020
"MDG","Madagascar","MDG.4_1","Mahajanga","MDG.4.2_1","Boeny",1180491.45534388,0.43639646782527,0.458758065506026,2020
"MDG","Madagascar","MDG.4_1","Mahajanga","MDG.4.3_1","Melaky",509132.019916926,0.357811389152637,0.377172391476177,2020
"MDG","Madagascar","MDG.4_1","Mahajanga","MDG.4.4_1","Sofia",1652300.59592783,0.330762719613747,0.349609264599946,2020
"MDG","Madagascar","MDG.5_1","Toamasina","MDG.5.1_1","Alaotra-Mangoro",1151801.31001258,0.287899025984844,0.29348510101296,2020
"MDG","Madagascar","MDG.5_1","Toamasina","MDG.5.2_1","Analanjirofo",1164068.15206385,0.341060135365686,0.368445827082521,2020
"MDG","Madagascar","MDG.5_1","Toamasina","MDG.5.3_1","Atsinanana",1252630.87430226,0.387221617594375,0.399466373284278,2020
"MDG","Madagascar","MDG.6_1","Toliary","MDG.6.1_1","Androy",1153357.66384602,0.441710307429598,0.447851259906621,2020
"MDG","Madagascar","MDG.6_1","Toliary","MDG.6.2_1","Anosy",760540.248838425,0.366490354299545,0.390027357918463,2020
"MDG","Madagascar","MDG.6_1","Toliary","MDG.6.3_1","Atsimo-Andrefana",1647907.28606994,0.414351253625272,0.438725480848449,2020
"MDG","Madagascar","MDG.6_1","Toliary","MDG.6.4_1","Menabe",952530.14012301,0.394961547850338,0.429768806886244,2020
