"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"LSO","Lesotho","LSO.1_1","Berea",293667.235917687,0.0165434541887845,0.0170230999024844,2017
"LSO","Lesotho","LSO.2_1","Butha-Buthe",96239.1976232529,0.00702173234690185,0.00834300969721519,2017
"LSO","Lesotho","LSO.3_1","Leribe",271056.800569057,0.0123044910827932,0.012946861794886,2017
"LSO","Lesotho","LSO.4_1","Mafeteng",175343.496598419,0.0233489164987402,0.0233604487263827,2017
"LSO","Lesotho","LSO.5_1","Maseru",407150.206554055,0.0200832860460084,0.0191246111275949,2017
"LSO","Lesotho","LSO.6_1","Mohale's Hoek",164206.106091365,0.0301540814499485,0.0318665969335036,2017
"LSO","Lesotho","LSO.7_1","Mokhotlong",109973.025994006,0.00748031236746881,0.00790888316977929,2017
"LSO","Lesotho","LSO.8_1","Qacha's Nek",62870.0321788192,0.0232250810854814,0.0250796603880259,2017
"LSO","Lesotho","LSO.9_1","Quthing",116305.262917791,0.0384524492188715,0.0380876060784731,2017
"LSO","Lesotho","LSO.10_1","Thaba-Tseka",127658.074214267,0.0166372766305927,0.0166128624182305,2017
"MDG","Madagascar","MDG.1_1","Antananarivo",7185577.18885958,0,0,2017
"MDG","Madagascar","MDG.2_1","Antsiranana",1812487.59961449,0,0,2017
"MDG","Madagascar","MDG.3_1","Fianarantsoa",5160310.72480875,0.0500638441145185,0.0978741294444922,2017
"MDG","Madagascar","MDG.4_1","Mahajanga",3235375.24370908,0,0,2017
"MDG","Madagascar","MDG.5_1","Toamasina",3360147.6789903,0.0880327959883862,0.131574934165753,2017
"MDG","Madagascar","MDG.6_1","Toliary",3980665.5030047,0,0,2017
