"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"AGO","Angola","AGO.1_1","Bengo",630423.812533811,0.00112918590815331,0.38992513134497,0.608945682746876,0.000217456543729839,0.166551301186456,0.833231242269814,2020
"AGO","Angola","AGO.2_1","Benguela",1910804.06391013,0.323727552290463,0.235038273981825,0.441234173727712,0.39806841966244,0.158139861551382,0.443791718786178,2020
"AGO","Angola","AGO.3_1","Bié",1079362.39245036,0.0297185872945802,0.171058472470488,0.799222940234932,0.00683007859274349,0.146248156998456,0.8469217644088,2020
"AGO","Angola","AGO.4_1","Cabinda",1220604.83241992,0,0.0105157582657697,0.98948424173423,0,0.00930349660245887,0.990696503397541,2020
"AGO","Angola","AGO.5_1","Cuando Cubango",416756.049498595,0.908915928896703,0.0704581338241155,0.020625937279182,0.912537080226717,0.071582888246332,0.0158800315269509,2020
"AGO","Angola","AGO.6_1","Cuanza Norte",346566.948730189,0.0027925137909114,0.17242361294378,0.824783873265308,0.0029059662344272,0.192238734668207,0.804855299097366,2020
"AGO","Angola","AGO.7_1","Cuanza Sul",1872568.07023459,0.00144655868221676,0.121324162997031,0.877229278320752,0.00154152715716277,0.233386874272468,0.765071598570369,2020
"AGO","Angola","AGO.8_1","Cunene",1245089.56874862,0.9774114766844,0.0225584752846232,3.00480309767927e-05,0.983856812451702,0.0161297200177098,1.34675305881858e-05,2020
"AGO","Angola","AGO.9_1","Huambo",1679131.2224035,0.0127084739667908,0.24758691496903,0.739704611064179,0.00923517655523454,0.185539549190685,0.805225274254081,2020
"AGO","Angola","AGO.10_1","Huíla",3204264.21985912,0.547598031169047,0.290485783714535,0.161916185116419,0.555051207748362,0.326977620382523,0.117971171869115,2020
"AGO","Angola","AGO.11_1","Luanda",15241357.5096855,0.0442743130972645,0.0429320626594713,0.912793624243264,0.0289440840307944,0.0609308905473369,0.910125025421869,2020
"AGO","Angola","AGO.12_1","Lunda Norte",878206.845583051,0,0.00677212314387081,0.993227876856129,0,0.00645912271738865,0.993540877282611,2020
"AGO","Angola","AGO.13_1","Lunda Sul",516872.311698422,0,0.0102892181853789,0.989710781814621,0,0.00895406659285203,0.991045933407148,2020
"AGO","Angola","AGO.14_1","Malanje",946501.59828857,0,0.00813008451422398,0.991869915485776,0,0.00926531699925128,0.990734683000749,2020
"AGO","Angola","AGO.15_1","Moxico",1187598.14652974,0.212835644862714,0.118435171540816,0.66872918359647,0.0747016268112212,0.0805985824188444,0.844699790769934,2020
"AGO","Angola","AGO.16_1","Namibe",607222.417046309,0.959778370382403,0.0400862144499219,0.000135415167675527,0.956975154769161,0.0426269495534652,0.000397895677374122,2020
"AGO","Angola","AGO.17_1","Uíge",904249.437147379,0,0.076127106402901,0.923872893597099,0,0.0220490202669244,0.977950979733076,2020
"AGO","Angola","AGO.18_1","Zaire",753546.245653603,0,0.0963095914938463,0.903690408506154,0,0.044809267466287,0.955190732533713,2020
"BDI","Burundi","BDI.1_1","Bubanza",420145.683761597,0.277416574446757,0.213134780409945,0.509448645143297,0.267706961467493,0.177269242084802,0.555023796447705,2020
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",859432.817626953,0.606494076321498,0.228114018500099,0.165391905178403,0.783613540782864,0.122740793066112,0.0936456661510238,2020
"BDI","Burundi","BDI.3_1","Bujumbura Rural",807568.327159166,0.142955250492183,0.295484349196964,0.561560400310854,0.181599403764846,0.201699676231457,0.616700920003698,2020
"BDI","Burundi","BDI.4_1","Bururi",861433.549201965,0.00696434868649464,0.514326770351837,0.478708880961668,0.00505109708524313,0.415515036087873,0.579433866826884,2020
