"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"BEN","Benin","BEN.1_1","Alibori",1143604.7555542,0.242166624899747,0.226134808542874,2019
"BEN","Benin","BEN.2_1","Atakora",1003612.0841527,0.160932209606122,0.122599718219942,2019
"BEN","Benin","BEN.3_1","Atlantique",1952081.32251215,0,0,2019
"BEN","Benin","BEN.4_1","Borgou",1604407.34583378,0.00159180757418201,0.00091421820032837,2019
"BEN","Benin","BEN.5_1","Collines",837025.963059425,0,0,2019
"BEN","Benin","BEN.6_1","Donga",681006.408024788,0.213954414979281,0.312494710386297,2019
"BEN","Benin","BEN.7_1","Kouffo",889255.570091248,0,0,2019
"BEN","Benin","BEN.8_1","Littoral",411577.216308594,0,0,2019
"BEN","Benin","BEN.9_1","Mono",564381.439102173,0,0,2019
"BEN","Benin","BEN.10_1","Ouémé",1239476.9993248,0,0,2019
"BEN","Benin","BEN.11_1","Plateau",763266.294697762,0,0,2019
"BEN","Benin","BEN.12_1","Zou",1036730.91452408,0,0,2019
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1876974.81207341,0,0,2019
"BFA","Burkina Faso","BFA.2_1","Cascades",1068955.34482741,0,0,2019
"BFA","Burkina Faso","BFA.7_1","Centre",3930178.2998333,0,0,2019
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1643647.78505421,0,0,2019
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1695589.76374197,0,0,2019
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1665604.7973814,0.00118889687556011,0.000615979396294818,2019
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",862958.949560165,0.000138231777470477,9.77813241055404e-05,2019
"BFA","Burkina Faso","BFA.8_1","Est",1953520.30582657,0,0,2019
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2388993.64158726,0,0,2019
"BFA","Burkina Faso","BFA.10_1","Nord",1553289.89771128,0,0,2019
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",929152.637176037,0,0,2019
"BFA","Burkina Faso","BFA.12_1","Sahel",1437486.49554205,0,0,2019
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",887594.942231178,0.00044920111426904,0.000315744206080534,2019
