"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"CIV","Côte d'Ivoire","CIV.1_1","Abidjan","CIV.1.1_1","Abidjan",5436150.55575085,0.421313206158062,0.420884251009198,2020
"CIV","Côte d'Ivoire","CIV.2_1","Bas-Sassandra","CIV.2.1_1","Gbôkle",466718.569862366,0.419208068918023,0.41942105099463,2020
"CIV","Côte d'Ivoire","CIV.2_1","Bas-Sassandra","CIV.2.2_1","Nawa",1216109.66959262,0.418677620183338,0.418790019391416,2020
"CIV","Côte d'Ivoire","CIV.2_1","Bas-Sassandra","CIV.2.3_1","San-Pédro",948582.710117817,0.419026643290787,0.418827903765508,2020
"CIV","Côte d'Ivoire","CIV.3_1","Comoé","CIV.3.1_1","Indénié-Djuablin",626728.450928688,0.420231738937235,0.413234241021363,2020
"CIV","Côte d'Ivoire","CIV.3_1","Comoé","CIV.3.2_1","Sud Comoé",705863.411463559,0.421680803291875,0.406951347712186,2020
"CIV","Côte d'Ivoire","CIV.4_1","Denguélé","CIV.4.1_1","Folon",114071.22264576,0.420584918410928,0.414811910142915,2020
"CIV","Côte d'Ivoire","CIV.4_1","Denguélé","CIV.4.2_1","Kabadougou",224993.457099915,0.420576933372434,0.421040258310749,2020
"CIV","Côte d'Ivoire","CIV.5_1","Gôh-Djiboua","CIV.5.1_1","Gôh",1049922.17913246,0.420605502261466,0.42054440106054,2020
"CIV","Côte d'Ivoire","CIV.5_1","Gôh-Djiboua","CIV.5.2_1","Lôh-Djiboua",843837.280818462,0.419300921566515,0.419458318551,2020
"CIV","Côte d'Ivoire","CIV.6_1","Lacs","CIV.6.1_1","Bélier",402588.611149818,0.419918787195569,0.420148786564152,2020
"CIV","Côte d'Ivoire","CIV.6_1","Lacs","CIV.6.2_1","Iffou",366409.167001247,0.419929777455717,0.420267297837313,2020
