"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"UGA","Uganda","UGA.1_1","Adjumani",246593.044848084,0.254299842131635,0.198245761343421,2020
"UGA","Uganda","UGA.2_1","Apac",1196664.87300992,0.464214183365712,0.47776872812411,2020
"UGA","Uganda","UGA.3_1","Arua",1365665.30942106,0.180952306980124,0.149747974756288,2020
"UGA","Uganda","UGA.4_1","Bugiri",689691.622556686,0.440083601474762,0.440780499897681,2020
"UGA","Uganda","UGA.5_1","Bundibugyo",305486.889164686,0.0998625634761339,0.106092693296339,2020
"UGA","Uganda","UGA.6_1","Bushenyi",950631.711653545,0.105373227740733,0.106862518491084,2020
"UGA","Uganda","UGA.7_1","Busia",301805.23658371,0.440874448046088,0.430807936157613,2020
"UGA","Uganda","UGA.8_1","Gulu",1020171.09830518,0.451046463906122,0.439150407596289,2020
"UGA","Uganda","UGA.9_1","Hoima",718989.072508276,0.192966072598384,0.187496135477073,2020
"UGA","Uganda","UGA.10_1","Iganga",1184143.01009941,0.343508792591506,0.35125715212019,2020
"UGA","Uganda","UGA.11_1","Jinja",529400.409626007,0.251068253289251,0.232276304113652,2020
"UGA","Uganda","UGA.12_1","Kabale",576521.313814878,0.00984261867152639,0.00681266937505386,2020
"UGA","Uganda","UGA.13_1","Kabarole",547742.201707363,0.0991816673128084,0.096740562414862,2020
"UGA","Uganda","UGA.14_1","Kaberamaido",275262.147414863,0.280788944983805,0.286554030956852,2020
"UGA","Uganda","UGA.15_1","Kalangala",35601.809633404,0.133598562702537,0.132248747790078,2020
"UGA","Uganda","UGA.16_1","Kampala",1751512.85619068,0.0862743837965859,0.0849788241438474,2020
"UGA","Uganda","UGA.17_1","Kamuli",1254513.10402608,0.252540925592184,0.277380207961432,2020
"UGA","Uganda","UGA.18_1","Kamwenge",529759.298338532,0.119117279978175,0.119286459508999,2020
"UGA","Uganda","UGA.19_1","Kanungu",268147.899934828,0.0996048370997111,0.104083527662703,2020
"UGA","Uganda","UGA.20_1","Kapchorwa",337746.275650978,0.133938368457028,0.142914532032959,2020
"UGA","Uganda","UGA.21_1","Kasese",790037.937143177,0.075359455481836,0.0705215229123357,2020
"UGA","Uganda","UGA.22_1","Katakwi",522851.702299833,0.464249172236057,0.436480357291637,2020
"UGA","Uganda","UGA.23_1","Kayunga",384702.151418507,0.259386762599402,0.265152880536319,2020
"UGA","Uganda","UGA.24_1","Kibale",1079356.33080196,0.160658597720392,0.162662229442997,2020
"UGA","Uganda","UGA.25_1","Kiboga",464278.800963402,0.143877209139564,0.142077809102733,2020
"UGA","Uganda","UGA.26_1","Kisoro",301720.825071812,0.0203746182693017,0.00940485879119349,2020
"UGA","Uganda","UGA.27_1","Kitgum",368483.263090611,0.443306561430387,0.443826415548461,2020
"UGA","Uganda","UGA.28_1","Kotido",516664.386651248,0.405279990607421,0.431510536026758,2020
"UGA","Uganda","UGA.29_1","Kumi",767675.117913008,0.309775836446456,0.305354662466868,2020
"UGA","Uganda","UGA.30_1","Kyenjojo",964871.444822311,0.135214512405309,0.135531187320802,2020
"UGA","Uganda","UGA.31_1","Lake Albert",33961.1290334463,0.0398519928085393,0.157732851890426,2020
"UGA","Uganda","UGA.32_1","Lake Victoria",285186.260034412,0.0566394373652388,0.289235519803021,2020
"UGA","Uganda","UGA.33_1","Lira",1272700.21221781,0.371548015863923,0.371493143677357,2020
"UGA","Uganda","UGA.34_1","Luwero",759210.899175644,0.194057552101917,0.194139217370358,2020
"UGA","Uganda","UGA.35_1","Masaka",1000937.48175606,0.129202344449314,0.129125912298494,2020
"UGA","Uganda","UGA.36_1","Masindi",813827.198604584,0.322669362262039,0.281229399602817,2020
"UGA","Uganda","UGA.37_1","Mayuge",538890.401489258,0.384139467522783,0.381561231581158,2020
"UGA","Uganda","UGA.38_1","Mbale",1263510.61722183,0.185790864517912,0.197050958813533,2020
"UGA","Uganda","UGA.39_1","Mbarara",1848158.38398804,0.104982947013154,0.092612675059079,2020
"UGA","Uganda","UGA.40_1","Moroto",295173.513792276,0.42623170425215,0.389916696151945,2020
"UGA","Uganda","UGA.41_1","Moyo",121932.996084452,0.129465261562949,0.124106867854547,2020
"UGA","Uganda","UGA.42_1","Mpigi",580306.86795032,0.124011487049877,0.114063807002202,2020
"UGA","Uganda","UGA.43_1","Mubende",1239221.24775058,0.137594955766367,0.133858544205287,2020
"UGA","Uganda","UGA.44_1","Mukono",1341966.43387032,0.178841265355363,0.164183409365606,2020
"UGA","Uganda","UGA.45_1","Nakapiripirit",349552.227825165,0.350948976586527,0.339303704500049,2020
"UGA","Uganda","UGA.46_1","Nakasongola",220506.430410326,0.233150043451425,0.234545331608104,2020
"UGA","Uganda","UGA.47_1","Nebbi",730972.638823479,0.306770023660383,0.304921571352057,2020
"UGA","Uganda","UGA.48_1","Ntungamo",554289.266548157,0.0768322704653991,0.0787795195175663,2020
"UGA","Uganda","UGA.49_1","Pader",462641.188409805,0.530299476727291,0.520304288943123,2020
"UGA","Uganda","UGA.50_1","Pallisa",963936.581137419,0.254905901769156,0.261805330257345,2020
"UGA","Uganda","UGA.51_1","Rakai",693600.839576542,0.131036407584921,0.134797502821343,2020
"UGA","Uganda","UGA.52_1","Rukungiri",351052.676499486,0.113436871705806,0.111262499748969,2020
"UGA","Uganda","UGA.53_1","Sembabule",286457.903970718,0.160361880049953,0.156855573161571,2020
"UGA","Uganda","UGA.54_1","Sironko",514650.016100883,0.188960985839367,0.188791782038273,2020
"UGA","Uganda","UGA.55_1","Soroti",726688.0113343,0.257976904511452,0.269253387919854,2020
"UGA","Uganda","UGA.56_1","Tororo",914097.5885849,0.288110754270663,0.279623496761861,2020
"UGA","Uganda","UGA.57_1","Wakiso",2812947.95962656,0.121837407183111,0.10809623312099,2020
"UGA","Uganda","UGA.58_1","Yumbe",659563.885356903,0.138575208825724,0.13846432097801,2020
"ZAF","South Africa","ZAF.1_1","Eastern Cape",6819464.75567614,0,0,2020
"ZAF","South Africa","ZAF.2_1","Free State",2823453.02438111,0,0,2020
"ZAF","South Africa","ZAF.3_1","Gauteng",15707630.7277378,2.65121329440336e-05,3.74927721997227e-06,2020
"ZAF","South Africa","ZAF.4_1","KwaZulu-Natal",10864307.3136382,0.000131298689965783,0.000201319351873987,2020
"ZAF","South Africa","ZAF.5_1","Limpopo",5853554.87497957,0.00105524186045212,0.00157718681789113,2020
"ZAF","South Africa","ZAF.6_1","Mpumalanga",4825732.09583906,0.000380791717830636,0.00118037747927698,2020
"ZAF","South Africa","ZAF.7_1","North West",4083723.17502062,1.31040130104575e-05,4.67092908026229e-05,2020
"ZAF","South Africa","ZAF.8_1","Northern Cape",1373163.43079776,0,0,2020
"ZAF","South Africa","ZAF.9_1","Western Cape",7072992.76080299,0,0,2020
