"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted"
"BEN","Benin","BEN.1_1","Alibori","BEN.1.1_1","Banikoara",334698.086266518,0.773786351296574,0.770311435238605
"BEN","Benin","BEN.1_1","Alibori","BEN.1.2_1","Gogounou",150144.471157074,0.761366525012204,0.763432117343713
"BEN","Benin","BEN.1_1","Alibori","BEN.1.3_1","Kandi",264333.646096706,0.857757732896748,0.851640429543449
"BEN","Benin","BEN.1_1","Alibori","BEN.1.4_1","Karimama",95468.9218115807,0.819295060250067,0.799564232550587
"BEN","Benin","BEN.1_1","Alibori","BEN.1.5_1","Malanville",225610.790929794,0.886603579221182,0.860456004994593
"BEN","Benin","BEN.1_1","Alibori","BEN.1.6_1","Segbana",127135.820308685,0.877411847980461,0.845453822537933
"BEN","Benin","BEN.2_1","Atakora","BEN.2.1_1","Boukoumbé",99309.284910202,0.668427461180194,0.664496477620104
"BEN","Benin","BEN.2_1","Atakora","BEN.2.2_1","Cobly",81544.0912399292,0.616639199582013,0.61909868678233
"BEN","Benin","BEN.2_1","Atakora","BEN.2.3_1","Kérou",135431.896691322,0.742921949080799,0.743896412666513
"BEN","Benin","BEN.2_1","Atakora","BEN.2.4_1","Kouandé",144000.484100342,0.750832677642001,0.752805027774766
"BEN","Benin","BEN.2_1","Atakora","BEN.2.5_1","Matéri",136339.547636032,0.667555098916278,0.665769853470337
"BEN","Benin","BEN.2_1","Atakora","BEN.2.6_1","Natitingou",125007.95331192,0.717881669127752,0.714872071443409
"BEN","Benin","BEN.2_1","Atakora","BEN.2.7_1","Péhunco",97281.3728103638,0.758865736576976,0.764131194682246
"BEN","Benin","BEN.2_1","Atakora","BEN.2.8_1","Tanguiéta",95544.9372406006,0.725412111582718,0.713803403276083
"BEN","Benin","BEN.2_1","Atakora","BEN.2.9_1","Toucountouna",118598.245368004,0.727419601411236,0.725873062907849
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.1_1","Abomey-Calavi",956358.843864441,0.939786344766617,0.941023984135448
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.2_1","Allada",136840.009143829,0.939893138408661,0.940476254241675
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.3_1","Kpomassè",78646.6361312866,0.95290962090859,0.952917999105486
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.4_1","Ouidah",240783.92552948,0.94899612123316,0.948927999576225
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.5_1","Sô-Ava",341042.781344414,0.67790701714429,0.907209075315383
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.6_1","Toffo",69693.0579147339,0.923588636020819,0.923778164080557
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.7_1","Tori-Bossito",73430.5291252136,0.949088654097389,0.949399295703226
"BEN","Benin","BEN.3_1","Atlantique","BEN.3.8_1","Zè",162183.036125183,0.928531993180513,0.932760207887879
"BEN","Benin","BEN.4_1","Borgou","BEN.4.1_1","Bembéréké",162669.365509033,0.717731376237507,0.718106928459915
"BEN","Benin","BEN.4_1","Borgou","BEN.4.2_1","Kalalé",227921.353033066,0.765303417571686,0.740761009592164
