"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"AGO","Angola","AGO.1_1","Bengo",536382.16109008,0.195391155297346,0.179888581220571,2019
"AGO","Angola","AGO.2_1","Benguela",1910713.4207567,0.0838739075041131,0.0800022089494986,2019
"AGO","Angola","AGO.3_1","Bié",1113724.99380448,0.35288269357041,0.272437791172593,2019
"AGO","Angola","AGO.4_1","Cabinda",1133494.64677487,0.287468424748357,0.232829407429863,2019
"AGO","Angola","AGO.5_1","Cuando Cubango",430420.260949112,0.208759624097232,0.329956821830469,2019
"AGO","Angola","AGO.6_1","Cuanza Norte",372079.972815378,0.301151140929854,0.278102823815458,2019
"AGO","Angola","AGO.7_1","Cuanza Sul",1858121.07044528,0.197613750238403,0.161667884989217,2019
"AGO","Angola","AGO.8_1","Cunene",1145029.1559623,0.0816181592139675,0.0642292934529137,2019
"AGO","Angola","AGO.9_1","Huambo",1718407.93147638,0.0469025711772931,0.0421156177828267,2019
"AGO","Angola","AGO.10_1","Huíla",3038513.49386072,0.0623214309655528,0.046286837805673,2019
"AGO","Angola","AGO.11_1","Luanda",13575657.3648109,0.151096642775051,0.133900518826059,2019
"AGO","Angola","AGO.12_1","Lunda Norte",867270.131667301,0.235695657617108,0.243128686590323,2019
"AGO","Angola","AGO.13_1","Lunda Sul",515888.239268169,0.279630709543248,0.186376877282128,2019
"AGO","Angola","AGO.14_1","Malanje",956803.625759263,0.299287411865297,0.235262250889263,2019
"AGO","Angola","AGO.15_1","Moxico",1099978.79789029,0.243309279540754,0.263345749309456,2019
"AGO","Angola","AGO.16_1","Namibe",594748.451170877,0.0508484037788721,0.0424499036177773,2019
"AGO","Angola","AGO.17_1","Uíge",985090.286869228,0.369977705122019,0.329611945745224,2019
"AGO","Angola","AGO.18_1","Zaire",703581.170723865,0.285329192907138,0.291488618632924,2019
"BDI","Burundi","BDI.1_1","Bubanza",423518.473953247,0.062228055074811,0.0662265856431176,2019
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",656609.476478577,0.038398413253682,0.0515372170147439,2019
"BDI","Burundi","BDI.3_1","Bujumbura Rural",946029.112672091,0.0387836782947967,0.0515668774994147,2019
"BDI","Burundi","BDI.4_1","Bururi",835490.452789307,0.0464463196694851,0.0598174218167626,2019
"BDI","Burundi","BDI.5_1","Cankuzo",308569.28465271,0.254077883996069,0.237815829843703,2019
"BDI","Burundi","BDI.6_1","Cibitoke",569826.483222961,0.0895062129323681,0.0980760669249265,2019
"BDI","Burundi","BDI.7_1","Gitega",856881.490867615,0.121356526496767,0.126289638418108,2019
"BDI","Burundi","BDI.8_1","Karuzi",537864.068275452,0.230893095927452,0.22954319743446,2019
