"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","coverage_mean","coverage_pop_weighted","year"
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.7_1","La`Elay Gash",85937.4565153122,0.390706458044323,0.38882973558499,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.8_1","Logo Anseba",59106.7856006622,0.395787478879441,0.393722036558433,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.9_1","Mansura",55283.827044487,0.395228262399805,0.394560880789361,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.10_1","Mogolo",24717.3516840935,0.395679143667221,0.395882113903903,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.11_1","Omhajer",117346.632650375,0.392167571841217,0.386497790467675,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.12_1","Shemboko",115684.545639992,0.391372502012097,0.389752946644431,2018
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.13_1","Teseneye",74971.2778253555,0.400052958956132,0.399077222383777,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.1_1","Adi Keyih",90768.64234972,0.392748958025223,0.39053940723547,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.2_1","Adi Kwala",73753.6364374161,0.395702115446329,0.396729062988301,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.3_1","Areza",113650.546923637,0.393987434525644,0.393644237114412,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.4_1","Dekemehare",95264.2604589462,0.394462194406625,0.391557318109013,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.5_1","Dibarwa",98009.3347253799,0.393336042415264,0.393205514857747,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.6_1","Kudo Bu`er",38010.2257957458,0.393386385093133,0.393051709975504,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.7_1","May Mine",31947.3586416245,0.387915240457425,0.38942394328842,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.8_1","Mendefera",100231.600605011,0.393496143072844,0.394087812438629,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.9_1","Segeneyiti",71553.920545578,0.393262229646955,0.392116840273146,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.10_1","Senafe",77636.8298807144,0.393512591719627,0.394021983413647,2018
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.11_1","Tsorena",69159.1635093689,0.390613428751628,0.391919739412536,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.1_1","Adi Teklezan",43549.5721569061,0.395887299495585,0.39505922432373,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.2_1","Asmat",67280.7756142616,0.397095964988694,0.397766439111158,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.3_1","Elabered",44019.8906736374,0.398267112672329,0.398909486296711,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.4_1","Gheleb",23698.8240795135,0.395257876199834,0.395258471875584,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.5_1","Habero",37031.1184444427,0.394898168466709,0.394931182954667,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.6_1","Hagaz",51424.575797081,0.396942906212388,0.396886783194769,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.7_1","Halhal",103683.766435623,0.394891627002181,0.394464347593902,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.8_1","Keren",45687.1069602966,0.398060669501622,0.400466538384396,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.9_1","Kerke Bet",42921.5620100498,0.395119587389322,0.393379701287169,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.10_1","Sel`a",72605.9652786255,0.391858275711536,0.377595263671725,2018
"ETH","Ethiopia","ETH.1_1","Addis Abeba","ETH.1.1_1","Addis Abeba",3357404.15640259,0.34821657197816,0.040752802032513,2018
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.1_1","Afar Zone 1",515327.981248833,0.296502382162028,0.287364308806953,2018
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.2_1","Afar Zone 2",435657.703658432,0.298058917662291,0.283614945217554,2018
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.3_1","Afar Zone 3",262630.818395361,0.296792326529094,0.296269900141517,2018
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.4_1","Afar Zone 4",312927.545508504,0.29564138855597,0.292189033498446,2018
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.5_1","Afar Zone 5",235993.759777427,0.297274253474988,0.274722178319528,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.1_1","Agew Awi",1210602.84845042,0.314053471972968,0.218470399304559,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.2_1","Argoba",38084.6938915253,0.317326206427354,0.317422319005046,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.3_1","Bahir Dar Special Zone",0,NA,NA,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.4_1","Debub Gondar",2547757.83694398,0.316582801392655,0.267340665010612,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.5_1","Debub Wollo",3136167.59427595,0.317472156124064,0.1976750908012,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.6_1","Mirab Gojjam",2798583.42517927,0.315859137558005,0.272712474460158,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.7_1","Misraq Gojjam",2803236.55484962,0.31655492488204,0.199955903372338,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.8_1","North Shewa",2256981.82368565,0.31694687213842,0.222062591696871,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.9_1","Oromia",600996.042985916,0.317122028693141,0.315904182603759,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.10_1","Semen Gondar",3638675.03214395,0.31664725037487,0.275042102891635,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.11_1","Semen Wello",1885610.7079196,0.317094481041983,0.224917067717652,2018
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.12_1","Wag Himra",530739.849395752,0.316581654322656,0.314297334895513,2018
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.1_1","Asosa",495260.364834547,0.273712042484198,0.272908533977162,2018
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.2_1","Kemashi",154960.319267988,0.274020035169816,0.277246174430977,2018
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.3_1","Metekel",446492.845800459,0.272131798884032,0.271703895865692,2018
"ETH","Ethiopia","ETH.5_1","Dire Dawa","ETH.5.1_1","Dire Dawa",461926.403090477,0.35493347442375,0.359790455996797,2018
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.1_1","Agnuak",239968.453893721,0.242419500728705,0.242865190254346,2018
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.2_1","Majang",107708.501719415,0.243678339832538,0.242274197343426,2018
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.3_1","Nuer",182431.112584829,0.243979840518133,0.241482559835526,2018
"ETH","Ethiopia","ETH.7_1","Harari People","ETH.7.1_1","Hareri",246668.494186401,0.348741815278405,0.350441766573749,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.1_1","Arsi",3647368.2399655,0.31261252083204,0.153368226101228,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.2_1","Bale",1953630.07434595,0.31037691021846,0.205280625955969,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.3_1","Borena",1384723.42558852,0.312450551463023,0.311229236018035,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.4_1","Debub Mirab Shewa",1549287.01442683,0.310860653241128,0.235895323385112,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.5_1","Guji",1935189.79501355,0.31076365079367,0.244417450493253,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.6_1","Horo Guduru",780128.387834892,0.310629679829673,0.239086500661754,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.7_1","Ilubabor",1746185.42066455,0.309349575475471,0.310150309031057,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.8_1","Jimma",3603511.64799976,0.310449003958874,0.301553094299918,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.9_1","Kelem Wellega",1107808.71554017,0.309386073586951,0.310665043587614,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.10_1","Mirab Arsi",2742539.33268738,0.313338820076636,0.144332215605579,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.11_1","Mirab Hararghe",2608550.66846514,0.312277662087003,0.312451361609756,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.12_1","Mirab Shewa",2959018.35126019,0.311458477774883,0.216607549123761,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.13_1","Mirab Welega",1866737.79317713,0.310196530466017,0.310499379741199,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.14_1","Misraq Harerge",3762209.12497735,0.312207277831597,0.274520616038243,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.15_1","Misraq Shewa",2192566.7694934,0.314202903266548,0.3140780153687,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.16_1","Misraq Wellega",1689713.09986615,0.310590594736831,0.309184544543862,2018
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.17_1","North Shewa",2003583.22396469,0.312883690285043,0.133740507084168,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.1_1","Afder",767016.819170475,0.260925501091216,0.260563565228528,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.2_1","Doolo",379099.192186654,0.261114056853693,0.261724706468136,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.3_1","Fafan",1274777.50068188,0.26185500386786,0.262315114874842,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.4_1","Jarar",635521.055261493,0.260165113218647,0.260096646882241,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.5_1","Korahe",416856.704180837,0.260860285158994,0.261393401306126,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.6_1","Liben",622564.703295052,0.261826757129758,0.258008558597068,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.7_1","Nogob",459336.889615774,0.262274655273982,0.262131557353701,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.8_1","Shabelle",624749.591500878,0.261862596527786,0.263293384070857,2018
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.9_1","Siti",739960.02048254,0.264122705411844,0.262670089607641,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.1_1","Alaba",306973.934028625,0.34099815824093,0.340961259546827,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.2_1","Alle",97433.5875611305,0.342412692904472,0.342052907204618,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.3_1","Amaro",204262.579381943,0.34238140616152,0.330386951402907,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.4_1","Basketo",84365.5613059998,0.341344342990355,0.340639603953821,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.5_1","Bench Maji",901495.532609403,0.339080481207667,0.336210162183686,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.6_1","Burji",82774.2613420486,0.341309942545429,0.341768732546728,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.7_1","Dawro",674369.09378624,0.342283972363541,0.342639680113086,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.8_1","Debub Omo",792522.950118095,0.339821304780887,0.319826622476809,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.9_1","Derashe",100253.518726528,0.342105783522129,0.341981299136868,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.10_1","Gamo Gofa",2166594.80070989,0.34269143108406,0.291222665708982,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.11_1","Gedeo",1117980.89269257,0.336121729713805,0.279160716115319,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.12_1","Gurage",1764165.94883156,0.34006643639737,0.23500956133383,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.13_1","Hadiya",1661633.08777237,0.340852582454681,0.323120167479602,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.14_1","Keffa",1207517.62432075,0.340314348293154,0.296383047712489,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.15_1","Kembata Tembaro",965551.903198242,0.340957894483033,0.333547082680757,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.16_1","Konso",317775.430915833,0.341193458905407,0.341728514457339,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.17_1","Konta",129943.354127884,0.34246117843164,0.343593653273671,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.18_1","Sheka",259801.806239843,0.33556945834841,0.282989321534948,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.19_1","Sidama",4375345.3988415,0.3399970540266,0.253657982065202,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.20_1","Silti",1028147.13416719,0.340868349586214,0.249110390166292,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.21_1","Wolayita",2036762.71930599,0.342330869019887,0.341685075859078,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.22_1","Yem",115042.784355164,0.336945866410797,0.338473206201138,2018
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.1_1","Debubawi",1597155.06142426,0.327433058158124,0.323354263238117,2018
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.2_1","Mehakelegnaw",1629559.16691113,0.327122019920425,0.326999040644143,2018
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.3_1","Mi'irabawi",465572.432198286,0.327457338285903,0.320451582750446,2018
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.4_1","Misraqawi",1011670.36743021,0.328158228288997,0.294772649199827,2018
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.5_1","Semien Mi'irabaw",973973.512020111,0.331585768240177,0.328382030801716,2018
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.1_1","Komo",15470.8002283126,0.539047218275817,0.539284566018337,2018
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.2_1","Komo-Mondah",940291.226662099,0.539556188242776,0.442561463990066,2018
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.3_1","Noya",11658.70504269,0.539210705502519,0.500243720018132,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.1_1","Léboumbi-Leyou",147977.221092284,0.539095896431524,0.539302126593824,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.2_1","Léconi-Djoué",76058.4139634371,0.538787144975564,0.538852273798467,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.3_1","Lékoko",21117.8328371048,0.537903551433397,0.524859534951115,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.4_1","Mpassa",361762.754706264,0.538867692625712,0.537877176159174,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.5_1","Plateaux",36144.1756782532,0.538837574155207,0.538305472956812,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.6_1","Sébé-Brikolo",53379.7887669802,0.536993138596069,0.537402081887022,2018
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.1_1","Abanga-Bigné",23424.7156862468,0.538902707894643,0.539198805166721,2018
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.2_1","Ogooué et des Lacs",80179.0564325601,0.538909965107594,0.538991728089095,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.1_1","Boumi-lowetsi",35039.9408975244,0.535642898857778,0.532014440931389,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.2_1","Dola",12777.8000138402,0.537896964200743,0.537984098225325,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.3_1","Douya Onoye",36578.0735051334,0.537799418974323,0.538153123512814,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.4_1","Louetsi-Wano",14329.1747994423,0.537750638666607,0.537796812248428,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.5_1","Ndolou",7549.88528738916,0.538650998817616,0.538669029375443,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.6_1","Ogoulou",20032.8363170028,0.536892796454786,0.537211947424341,2018
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.7_1","Tsamba Mangotsi",18395.3310451508,0.538364773656785,0.53863817408513,2018
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.1_1","Basse Banio",8366.51019052789,0.537202327981476,0.511787069617071,2018
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.2_1","Douigny",9397.52161741257,0.536915616620155,0.537110689769167,2018
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.3_1","Haute-Banio",1979.42407896742,0.538641354133343,0.443665325936072,2018
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.4_1","Mougoutsi",47885.796988517,0.537557659738604,0.536828273929489,2018
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.1_1","Ivindo",40611.2917917967,0.535158614049087,0.533876905029598,2018
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.2_1","Lopé",22270.2796816528,0.538177125184041,0.538344838787289,2018
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.3_1","Mvoung",8138.91487026215,0.537308552122991,0.537394406025637,2018
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.4_1","Zadié",21056.8431416452,0.530075136435929,0.532093704284088,2018
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.1_1","Lolo Bouenguidi",52917.4520529509,0.537807625469409,0.538115336898504,2018
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.2_1","Lombo-Bouenguidi",11375.4046761394,0.538016758805556,0.537554052197121,2018
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.3_1","Mouloudnou",50073.7281053066,0.537802759623495,0.538437573328407,2018
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.1_1","Bendjé",138127.55162628,0.538939746471497,0.485628697662803,2018
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.2_1","Étimboué",10551.5090507362,0.538358214747142,0.506607228055202,2018
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.3_1","Ndougou",12048.8555665119,0.537035423356134,0.510046142162659,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.1_1","Haut-Como",12683.9868141711,0.537901766352601,0.538011880408099,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.2_1","Haut-Ntem",31354.370513618,0.528343677743157,0.53011436650623,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.3_1","Ntem",77876.0147702694,0.537900942843407,0.531022885162849,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.4_1","Okano",36389.1073306948,0.537978272723115,0.537959080576947,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.5_1","Woleu",135698.635264635,0.537458947250153,0.5377167390375,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.1_1","Adansi North",178024.16110611,0.572156754033319,0.57262527081493,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.2_1","Adansi South",145147.031375885,0.571555396226736,0.57164755462358,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.3_1","Afigya Sekyere",325535.910919189,0.571358772118886,0.571090305402601,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.4_1","Ahafo Ano North",129814.420656204,0.57073330382506,0.570820257088743,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.5_1","Ahafo Ano South",112509.456740379,0.571101770066378,0.571171890510427,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.6_1","Amansie Central",231580.652050018,0.571150022958006,0.571459564517288,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.7_1","Amansie East",109362.864951313,0.571985048406264,0.571899203039481,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.8_1","Amansie West",173027.537126541,0.571418091899059,0.571555967021148,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.9_1","Asante Akim North",152160.373951912,0.570789342341216,0.571130254105825,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.10_1","Asante Akim South",131388.858169556,0.571314151380576,0.571374457629812,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.11_1","Atwima",232221.101755142,0.571172367442738,0.571833512156014,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.12_1","Atwima Mponua",144901.729961395,0.570939080744255,0.571075412781333,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.13_1","Bosomtwe-Kwanwoma",466350.778803825,0.571957484764211,0.572167616542102,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.14_1","Ejisu-Juabeng",167625.901857376,0.571709581490221,0.571768044531087,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.15_1","Ejura Sekyedumase",94596.491024971,0.570945809757899,0.571068767972278,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.16_1","Kumasi",2873246.07644653,0.573965837558111,0.574250689697384,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.17_1","Kwabre",117943.125240326,0.571543232599894,0.572002675827096,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.18_1","Obuasi Municipal",74031.5936489105,0.571588189828964,0.571781873336449,2018
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.19_1","Offinso",167946.292350769,0.570685608820482,0.571083468537037,2018
