"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","coverage_mean","coverage_pop_weighted","year"
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.1_1","Afabet",196221.093030214,0.384045777049395,0.364664339031251,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.2_1","Foro",127509.608626366,0.384464679804063,0.382761022897205,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.3_1","Ghelaelo'",71153.1214532852,0.380370369574554,0.347574551272345,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.4_1","Ghida`e",168042.315385818,0.38459680297158,0.383257269410207,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.5_1","Karora",80065.2800506353,0.379302329432807,0.328094608320952,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.6_1","Mitswa`e City",75757.1683330536,0.38766053602809,0.38972799041271,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.7_1","Nakfa",200202.513730288,0.380018327968666,0.380076990934929,2017
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.8_1","Sheib",123983.710519314,0.387132933062892,0.372395555475397,2017
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.1_1","Areta'",24305.9326143265,0.374614856634109,0.351524795223985,2017
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.2_1","Central So. Red-Sea",21316.7610613555,0.378392077522513,0.197106423330224,2017
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.3_1","Dahlak",5376.63821339607,0.381557334462802,0.23104327040406,2017
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.4_1","So. Southern Red-Sea",43046.032531146,0.344387353459994,0.0768596471928762,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.1_1","Akordat",22122.2464647293,0.38665736887766,0.387534771893966,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.2_1","Barentu",33424.0632247925,0.379571910415377,0.379771839271297,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.3_1","Dghe",88510.1250314713,0.381944339970748,0.381120956050966,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.4_1","Forto",56250.4982609749,0.379406632046507,0.3661343426192,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.5_1","Gogne",59371.4860653877,0.380531429023039,0.381510346914082,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.6_1","Haykota",58023.9140758514,0.382934524931691,0.38446597096213,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.7_1","La`Elay Gash",89057.2031188011,0.375977998091416,0.374178974087347,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.8_1","Logo Anseba",59486.6452589035,0.381324878958769,0.379343531253979,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.9_1","Mansura",54548.6745181084,0.380462147449625,0.37980711712745,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.10_1","Mogolo",25385.6782603264,0.380894638697306,0.381133398486194,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.11_1","Omhajer",113414.192388535,0.377303841031664,0.371235240359967,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.12_1","Shemboko",115164.895063877,0.376491088420153,0.374926859888901,2017
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.13_1","Teseneye",68353.1511435509,0.38573048550349,0.384947765751096,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.1_1","Adi Keyih",87895.9370250702,0.378264559385104,0.376271692697135,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.2_1","Adi Kwala",72176.7940273285,0.381458330899477,0.382600248578358,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.3_1","Areza",112416.629430771,0.379396812089028,0.379045706403627,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.4_1","Dekemehare",91855.8884725571,0.380440455494505,0.377424518426794,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.5_1","Dibarwa",96851.0424518585,0.378990999487943,0.379075793989247,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.6_1","Kudo Bu`er",38074.3913249969,0.378965773930152,0.378583312817142,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.7_1","May Mine",32303.1953907013,0.372777652281981,0.374379047205564,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.8_1","Mendefera",98144.0160484314,0.379530105739832,0.380214319566924,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.9_1","Segeneyiti",68950.5057468414,0.378942433425358,0.377885433782704,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.10_1","Senafe",73356.9998054504,0.379226675629616,0.379847513866468,2017
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.11_1","Tsorena",69837.8202056885,0.376056783066856,0.377391628627456,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.1_1","Adi Teklezan",44063.6899185181,0.38177267593496,0.381192871364717,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.2_1","Asmat",68247.6704659462,0.382301446283236,0.3831196930009,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.3_1","Elabered",44215.3216533661,0.383951959200203,0.38465309289444,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.4_1","Gheleb",24723.2913188934,0.380789209814633,0.380923850405243,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.5_1","Habero",37552.2284326553,0.380144465300772,0.380216216395687,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.6_1","Hagaz",51548.1488437653,0.382170937563244,0.382048796093717,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.7_1","Halhal",104439.23151207,0.380370589724758,0.379960928119421,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.8_1","Keren",45000.778169632,0.384047498305639,0.386649339437405,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.9_1","Kerke Bet",41999.2506260872,0.38027113618759,0.378482232378179,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.10_1","Sel`a",73262.8929319382,0.376992765903473,0.363151667969077,2017
"ETH","Ethiopia","ETH.1_1","Addis Abeba","ETH.1.1_1","Addis Abeba",3288756.88354492,0.34201066834586,0.0399707369718544,2017
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.1_1","Afar Zone 1",504582.101002626,0.298249154803901,0.288873986608248,2017
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.2_1","Afar Zone 2",426073.115962595,0.299186057283942,0.283136766688067,2017
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.3_1","Afar Zone 3",256496.946566939,0.298551297802527,0.297828541166242,2017
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.4_1","Afar Zone 4",305909.595978305,0.297050930032826,0.29307306951364,2017
"ETH","Ethiopia","ETH.2_1","Afar","ETH.2.5_1","Afar Zone 5",230943.811489224,0.298571329291274,0.27560619563659,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.1_1","Agew Awi",1187442.65126169,0.307481319980418,0.214117085408642,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.2_1","Argoba",37279.1458759308,0.310906566106356,0.310994832831116,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.3_1","Bahir Dar Special Zone",0,NA,NA,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.4_1","Debub Gondar",2497354.29255003,0.310280371043417,0.261998610410938,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.5_1","Debub Wollo",3074285.86546803,0.31105841027553,0.194031169531763,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.6_1","Mirab Gojjam",2742433.66940853,0.309567369253705,0.267470259271885,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.7_1","Misraq Gojjam",2748105.71947861,0.310435439149539,0.196385585381917,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.8_1","North Shewa",2212602.31420517,0.310796551194931,0.218400098935363,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.9_1","Oromia",588247.502948761,0.310727969061729,0.309564187911573,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.10_1","Semen Gondar",3566663.63187391,0.310169385171607,0.269969061839446,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.11_1","Semen Wello",1846917.08255005,0.310713320717437,0.220453742878159,2017
"ETH","Ethiopia","ETH.3_1","Amhara","ETH.3.12_1","Wag Himra",520262.602297783,0.31019130991816,0.307951221622427,2017
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.1_1","Asosa",480841.533724785,0.26063243203514,0.260340424598609,2017
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.2_1","Kemashi",150449.227775812,0.261461055104568,0.266653017960848,2017
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz","ETH.4.3_1","Metekel",433532.521941483,0.258928409027307,0.258625469486631,2017
"ETH","Ethiopia","ETH.5_1","Dire Dawa","ETH.5.1_1","Dire Dawa",450138.244515419,0.345808640965876,0.350303127975886,2017
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.1_1","Agnuak",228669.110068083,0.228538745567477,0.229374712753067,2017
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.2_1","Majang",102675.838082433,0.230075129786053,0.228646170308572,2017
"ETH","Ethiopia","ETH.6_1","Gambela Peoples","ETH.6.3_1","Nuer",173664.482689619,0.22988768085225,0.227525725609482,2017
"ETH","Ethiopia","ETH.7_1","Harari People","ETH.7.1_1","Hareri",239794.015838623,0.340697029703542,0.341852070851732,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.1_1","Arsi",3541247.05130941,0.315733059699779,0.154916889932162,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.2_1","Bale",1896257.86683702,0.313590584771476,0.207535173435446,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.3_1","Borena",1344149.95001379,0.315546267052632,0.314228081864406,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.4_1","Debub Mirab Shewa",1504668.88297939,0.313968515422146,0.237900497536323,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.5_1","Guji",1878872.35106039,0.314000301588009,0.246284885075369,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.6_1","Horo Guduru",757487.157925189,0.313895216821569,0.242011116759206,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.7_1","Ilubabor",1694514.54622364,0.3124336384543,0.31337916896537,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.8_1","Jimma",3498298.26469994,0.313552123894223,0.304780239291446,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.9_1","Kelem Wellega",1075257.79626739,0.312223834372991,0.313776906818759,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.10_1","Mirab Arsi",2662095.14972651,0.315879025610324,0.14541226418508,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.11_1","Mirab Hararghe",2532830.77393532,0.315435219004696,0.315603296014696,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.12_1","Mirab Shewa",2873305.9081192,0.31466738149999,0.218977486066127,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.13_1","Mirab Welega",1812494.59190464,0.313236868548158,0.313633060973688,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.14_1","Misraq Harerge",3652590.99097157,0.315239765311081,0.27697371203951,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.15_1","Misraq Shewa",2128768.21719027,0.316935854811115,0.316679533018718,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.16_1","Misraq Wellega",1640341.61732602,0.313407506692446,0.312194689318042,2017
"ETH","Ethiopia","ETH.8_1","Oromia","ETH.8.17_1","North Shewa",1945323.80952835,0.315835749965975,0.135196365926098,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.1_1","Afder",746567.916616797,0.248688858770114,0.248577611606662,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.2_1","Doolo",369261.250129879,0.248600937917172,0.249235516261084,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.3_1","Fafan",1241549.04697323,0.249869447414549,0.250395543294675,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.4_1","Jarar",618924.898380995,0.247742975387662,0.247680635458911,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.5_1","Korahe",405796.624933243,0.248343312891697,0.248875379466842,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.6_1","Liben",609329.114847898,0.249810722404959,0.24788939524095,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.7_1","Nogob",447310.203579664,0.250052164102855,0.249831967397869,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.8_1","Shabelle",608522.840009451,0.249420633000933,0.251086020739888,2017
"ETH","Ethiopia","ETH.9_1","Somali","ETH.9.9_1","Siti",721012.53230083,0.251870246238886,0.250909007995468,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.1_1","Alaba",299155.255536079,0.332246703215134,0.332204197495288,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.2_1","Alle",95139.9492483139,0.333558784127235,0.333205647494016,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.3_1","Amaro",198661.118477345,0.333676658984688,0.321566293247572,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.4_1","Basketo",81702.0384206772,0.33257055553523,0.33193402060216,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.5_1","Bench Maji",875824.504093945,0.330354336741681,0.327589865871161,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.6_1","Burji",79808.0332245827,0.33285820051547,0.333016801329982,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.7_1","Dawro",655980.928748608,0.333476108485374,0.333799450990787,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.8_1","Debub Omo",770520.517412126,0.331415358966037,0.311670019957583,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.9_1","Derashe",96770.0451234579,0.333246741443872,0.333129829119263,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.10_1","Gamo Gofa",2105609.2962717,0.333807509038385,0.283629838520081,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.11_1","Gedeo",1086835.08711243,0.329179884271419,0.272313672229709,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.12_1","Gurage",1714525.77714157,0.331583186459901,0.228815790624154,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.13_1","Hadiya",1612396.45872498,0.332255805441827,0.31533663143489,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.14_1","Keffa",1173838.97402406,0.331649197219463,0.288871079677362,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.15_1","Kembata Tembaro",939469.818716049,0.332210482481648,0.324904687533516,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.16_1","Konso",309399.962247849,0.332788769520965,0.333035909611242,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.17_1","Konta",126464.239546299,0.333589099817448,0.334681950044689,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.18_1","Sheka",252269.206581831,0.326775643797148,0.275065162232314,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.19_1","Sidama",4252171.35703421,0.331888816401928,0.24718899131997,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.20_1","Silti",999085.869748116,0.332136814083372,0.242872904562032,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.21_1","Wolayita",1978542.11040783,0.333494821518802,0.332900587405077,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples","ETH.10.22_1","Yem",111794.614675522,0.330062704311835,0.330946869166081,2017
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.1_1","Debubawi",1558404.64123821,0.307576226639448,0.303940113736913,2017
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.2_1","Mehakelegnaw",1590053.24753857,0.306862864510815,0.306857054384724,2017
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.3_1","Mi'irabawi",454159.752563238,0.307062180849691,0.300584758128038,2017
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.4_1","Misraqawi",987140.151875019,0.308278375647285,0.276693734929806,2017
"ETH","Ethiopia","ETH.11_1","Tigray","ETH.11.5_1","Semien Mi'irabaw",950729.914720058,0.311562156489748,0.308095829326625,2017
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.1_1","Komo",15319.5984365419,0.531100469680974,0.531315071142594,2017
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.2_1","Komo-Mondah",914060.198545516,0.531576129230293,0.445061947468107,2017
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.3_1","Noya",11391.4679934084,0.53124728480589,0.493109188911721,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.1_1","Léboumbi-Leyou",136186.721022367,0.531151359916752,0.531348584361553,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.2_1","Léconi-Djoué",70555.318523407,0.530859186067614,0.530921754385474,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.3_1","Lékoko",19613.8680426478,0.530040983013485,0.517043927770452,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.4_1","Mpassa",336361.463130891,0.530961627524997,0.529998420337782,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.5_1","Plateaux",33947.448692441,0.53089738604557,0.530326252516552,2017
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.6_1","Sébé-Brikolo",49572.8002829552,0.529176969583644,0.529547147032207,2017
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.1_1","Abanga-Bigné",22564.3699829578,0.530963242053986,0.531244227006709,2017
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.2_1","Ogooué et des Lacs",78115.9232418016,0.530963018169544,0.531023873269629,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.1_1","Boumi-lowetsi",34215.0491250157,0.527912410604695,0.524464563912947,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.2_1","Dola",12228.58230865,0.530037655572223,0.530119843632786,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.3_1","Douya Onoye",35766.1991920173,0.529940681798117,0.53032845607252,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.4_1","Louetsi-Wano",14062.0094535351,0.529877361797151,0.52991281538681,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.5_1","Ndolou",7347.29011121392,0.53071953723179,0.530737871376897,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.6_1","Ogoulou",19653.3018066883,0.529076528657321,0.529379969747489,2017
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.7_1","Tsamba Mangotsi",17991.0348489285,0.530451132656587,0.530703646544878,2017
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.1_1","Basse Banio",8362.99635045603,0.529362931963085,0.502758078612577,2017
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.2_1","Douigny",9215.24924862385,0.529096524630274,0.529283123936739,2017
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.3_1","Haute-Banio",1941.27491997369,0.530717210523013,0.434800869368895,2017
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.4_1","Mougoutsi",46720.6793287694,0.529702252895821,0.528859942206504,2017
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.1_1","Ivindo",39624.288541019,0.527467053557497,0.525985985432039,2017
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.2_1","Lopé",21749.8580949306,0.530285945703398,0.530460039499874,2017
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.3_1","Mvoung",7959.50177407265,0.529478422272096,0.529566087401188,2017
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.4_1","Zadié",20522.3321192861,0.52272840956206,0.524559159013439,2017
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.1_1","Lolo Bouenguidi",51015.9728197157,0.529937015583641,0.530228865497084,2017
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.2_1","Lombo-Bouenguidi",10929.9630531669,0.530136182153825,0.529656151552274,2017
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.3_1","Mouloudnou",48216.8030857444,0.529936975087461,0.530508177962023,2017
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.1_1","Bendjé",135293.912577674,0.531015952249189,0.482375635370709,2017
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.2_1","Étimboué",10306.8622233733,0.53044136110785,0.498819294296768,2017
"GAB","Gabon","GAB.8_1","Ogooué-Maritime","GAB.8.3_1","Ndougou",11766.7418531636,0.529198342078441,0.503495895647442,2017
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.1_1","Haut-Como",11966.5410114229,0.530028881607475,0.530147790146555,2017
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.2_1","Haut-Ntem",30004.4197676182,0.521125956524664,0.522543160116089,2017
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.3_1","Ntem",74265.2290375233,0.530039079021662,0.522836072517765,2017
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.4_1","Okano",34915.198161602,0.53010535084683,0.530092921471321,2017
"GAB","Gabon","GAB.9_1","Wouleu-Ntem","GAB.9.5_1","Woleu",129890.737435162,0.529622643533414,0.529855701066689,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.1_1","Adansi North",173558.22782135,0.567806243896484,0.568228405705538,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.2_1","Adansi South",144628.942245483,0.567259634458102,0.567341974709836,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.3_1","Afigya Sekyere",305925.121101379,0.567268180847168,0.567111758923347,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.4_1","Ahafo Ano North",126500.412269592,0.566450527972645,0.566512922816597,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.5_1","Ahafo Ano South",112606.575065613,0.56684975979621,0.56694932058658,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.6_1","Amansie Central",228758.673815727,0.566884090857846,0.567210877404936,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.7_1","Amansie East",107396.378102958,0.567682459073908,0.567607269130059,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.8_1","Amansie West",169439.242469788,0.567133993398948,0.567254486022596,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.9_1","Asante Akim North",149875.54583168,0.566460212935572,0.566842500084139,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.10_1","Asante Akim South",128488.663099289,0.567013753395455,0.567069718131219,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.11_1","Atwima",225103.079833984,0.567184852831291,0.567695142008252,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.12_1","Atwima Mponua",144680.446110725,0.566656157737825,0.566788015223248,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.13_1","Bosomtwe-Kwanwoma",438326.486058712,0.567816427525352,0.568143769435897,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.14_1","Ejisu-Juabeng",165251.888792038,0.567565632277522,0.567659073842295,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.15_1","Ejura Sekyedumase",93860.3007249832,0.566533798263187,0.566640687238462,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.16_1","Kumasi",2731594.36927795,0.569866930445035,0.570077943647291,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.17_1","Kwabre",117187.036643982,0.567551064491272,0.567979744437871,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.18_1","Obuasi Municipal",76713.900554657,0.567276313191369,0.567478202083136,2017
"GHA","Ghana","GHA.1_1","Ashanti","GHA.1.19_1","Offinso",167021.535802841,0.566332345659083,0.566824978219629,2017
